candidate,trades,trades_per_30d,end_rm,lowest_rm,max_drawdown_pct,min_month_trades,params
V6-1168,552,22.65389876880985,21.033699981885697,1.6230275651293677,98.39462266420318,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""DYNAMIC""}"
V6-1216,449,18.426812585499317,20.600592293536,4.907405188138295,96.1077299331391,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""DYNAMIC""}"
V6-1210,452,18.549931600547197,20.590106906027973,9.35959469357883,92.7935400421079,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-1200,527,21.627906976744185,20.326209456357493,2.0431184431785185,98.24061446950377,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""DYNAMIC""}"
V6-1189,498,20.437756497948016,19.623610486080057,4.6168268459032085,96.8088112177723,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED2""}"
V6-1184,476,19.53488372093023,19.287112149708772,4.110196866040497,96.65544677528375,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""DYNAMIC""}"
V6-1206,421,17.277701778385772,18.4309242755998,6.326569760922406,95.9182416773634,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED3""}"
V6-1178,479,19.658002735978112,18.23281109568675,6.821198393525254,94.99505222130928,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-1174,448,18.38577291381669,16.572582734680495,4.658911233728462,97.05135881430952,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED3""}"
V6-1202,423,17.359781121751027,15.984181569393932,5.927973573698272,95.54471756804348,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-1158,521,21.38166894664843,14.802166963157347,1.1859863141798574,99.12566449274021,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED3""}"
V6-1154,522,21.422708618331054,14.3510867941031,1.1648932938600018,99.1369830239979,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-1170,450,18.467852257181942,14.154203492192481,4.3202601332205095,96.9779785501467,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-1215,449,18.426812585499317,14.03632415382556,3.3831578217673144,97.74362721235407,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED4""}"
V6-1190,497,20.39671682626539,13.862349806188588,1.5247891249701482,98.87589151990605,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED3""}"
V6-0254,544,22.325581395348838,13.469530716145263,5.293032602711357,97.22146031246868,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED3""}"
V6-0246,544,22.325581395348838,13.469530716145263,5.293032602711357,97.22146031246868,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED3""}"
V6-1183,476,19.53488372093023,13.43731788813554,2.6911367106118806,97.8649784859581,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED4""}"
V6-1208,420,17.236662106703147,13.384000001847545,2.723873735221766,98.10020177039405,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""DYNAMIC""}"
V6-0233,620,25.444596443228455,13.205627394198647,5.574558268444695,97.20370342674536,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-0225,620,25.444596443228455,13.205627394198647,5.574558268444695,97.20370342674536,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-0193,641,26.30642954856361,12.862893301794173,3.736810394971431,98.12237750674586,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-0201,641,26.30642954856361,12.862893301794173,3.736810394971431,98.12237750674586,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED2""}"
V6-0218,575,23.59781121751026,12.701178963659068,2.956764484394303,98.72873639711624,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-0210,575,23.59781121751026,12.701178963659068,2.956764484394303,98.72873639711624,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-1176,447,18.344733242134062,12.53064501103367,2.2813802530631806,98.3675397169284,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""DYNAMIC""}"
V6-1160,521,21.38166894664843,12.364096589201987,0.9828964833801578,99.08116600182859,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""DYNAMIC""}"
V6-0256,543,22.284541723666212,12.20391163049256,1.8149717297939008,98.82000856166422,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""DYNAMIC""}"
V6-0248,543,22.284541723666212,12.20391163049256,1.8149717297939008,98.82000856166422,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""DYNAMIC""}"
V6-0202,641,26.30642954856361,12.113881652619087,1.5046747772943057,99.2485885744524,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-0194,641,26.30642954856361,12.113881652619087,1.5046747772943057,99.2485885744524,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-1164,552,22.65389876880985,10.948165195138278,0.8099454717803398,99.19623140283248,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""DYNAMIC""}"
V6-1186,498,20.437756497948016,10.945378867730549,1.2522164514135739,99.07228922949838,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-0234,620,25.444596443228455,9.540721906521387,1.9166319303286803,99.04286351260035,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-0226,620,25.444596443228455,9.540721906521387,1.9166319303286803,99.04286351260035,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED3""}"
V6-1192,496,20.355677154582764,9.438026441813905,0.9828038489313272,99.17819130841741,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""DYNAMIC""}"
V6-1196,527,21.627906976744185,9.280967420105487,0.891644336841403,99.11515559656125,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""DYNAMIC""}"
V6-0222,574,23.556771545827633,9.039278007245965,2.456754423859919,98.9532162717018,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED3""}"
V6-0214,574,23.556771545827633,9.039278007245965,2.456754423859919,98.9532162717018,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED3""}"
V6-1207,420,17.236662106703147,8.934494496423023,1.8397876006894434,98.8218983653397,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED4""}"
V6-1175,447,18.344733242134062,8.553211040335851,1.463461125014122,98.88525852221792,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED4""}"
V6-0255,543,22.284541723666212,8.172187796831874,1.372479678754531,99.15249666904523,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED4""}"
V6-0247,543,22.284541723666212,8.172187796831874,1.372479678754531,99.15249666904523,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED4""}"
V6-1156,521,21.38166894664843,7.8655216317936985,0.5664424806883368,99.43787737083314,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""DYNAMIC""}"
V6-1180,477,19.57592339261286,7.693458309588559,1.6261198885987764,98.57778227965034,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""DYNAMIC""}"
V6-0224,573,23.515731874145008,7.4734151459204625,0.9064938691200718,99.4738196547348,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""DYNAMIC""}"
V6-0216,573,23.515731874145008,7.4734151459204625,0.9064938691200718,99.4738196547348,8,"{""body_min"": 0.55, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""DYNAMIC""}"
V6-1212,450,18.467852257181942,7.197331032186333,1.694976044801697,98.46815860708396,8,"{""body_min"": 0.55, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""DYNAMIC""}"
