year,feed,entry_time,month,hour_utc,session,technique,direction,direction_text,net_r,gross_r,target_r,reason,h1_bias,h4_bias,h1_align_trade,h4_align_trade,both_align_trade,both_oppose_trade,htf_state,router_mode,h4_adx,h4_adx_band,m15_adx,m15_adx_band,range_atr,range_atr_band,atr
2026,dukascopy,2026-03-23 15:45:00+00:00,2026-03,15,NEW_YORK,Structural Frequency M15,-1,SHORT,-0.04142384345976139,-0.037418083561433516,2.0,time_exit,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,61.510271482374776,30+,31.984698862045107,25+,1.0483233120938964,1.0-1.5 ATR,47.80013896658573
2026,dukascopy,2026-03-24 12:45:00+00:00,2026-03,12,NEW_YORK,Structural Frequency M15,-1,SHORT,-1.0067483288470334,-1.0,2.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,59.69112846709613,30+,22.273206376236693,20-25,1.7028370268816053,1.5+ ATR,26.37363370130802
2026,dukascopy,2026-03-25 11:30:00+00:00,2026-03,11,LONDON,Structural Frequency M15,1,LONG,-1.0152200669418874,-1.0,3.0,stop,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,51.57701549638871,30+,17.39190531041234,15-20,1.3711900035543343,1.0-1.5 ATR,13.599136481205418
2026,dukascopy,2026-03-26 12:00:00+00:00,2026-03,12,OTHER,Outcome First M15,-1,SHORT,-1.0124685263135973,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,40.5186507880578,30+,29.997657351886055,25+,1.3557172775603221,1.0-1.5 ATR,17.415135434791384
2026,dukascopy,2026-03-26 15:45:00+00:00,2026-03,15,NEW_YORK,Outcome First M15,-1,SHORT,0.37819843023265015,0.38890333819186595,3.0,time_exit,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,40.5186507880578,30+,18.88113809997946,15-20,0.9291463258880932,0.6-1.0 ATR,18.856018166196304
2026,dukascopy,2026-03-27 11:00:00+00:00,2026-03,11,LONDON,M15-0591 MTF,-1,SHORT,-1.0257965099987034,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,37.41829160680572,30+,22.025137186184374,20-25,0.7340593238943526,0.6-1.0 ATR,11.398261322547258
2026,dukascopy,2026-03-30 15:45:00+00:00,2026-03,15,NEW_YORK,Structural Frequency M15,1,LONG,-1.0109060190428523,-1.0,2.0,stop,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,24.070620172588388,22-30,25.49581164147773,25+,1.563739244566149,1.5+ ATR,16.895399979125138
2026,dukascopy,2026-03-31 14:15:00+00:00,2026-03,14,NEW_YORK,M15-0591 MTF,1,LONG,2.9853991977310095,3.0,3.0,target,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,19.110535074757262,18-22,16.30040447377945,15-20,1.427531913741853,1.0-1.5 ATR,16.903299861612513
2026,dukascopy,2026-04-02 19:15:00+00:00,2026-04,19,OTHER,V1 Legacy M15,1,LONG,-1.0154370019534993,-1.0,2.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,23.359496565886293,22-30,17.358387676779188,15-20,0.823864072800346,0.6-1.0 ATR,16.261177592637353
2026,dukascopy,2026-04-06 08:00:00+00:00,2026-04,8,LONDON,Structural Portfolio MTF,1,LONG,-1.0113656716013775,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,18.09485694166824,18-22,18.226598882463776,15-20,1.711457413181884,1.5+ ATR,15.05734224031302
2026,dukascopy,2026-04-07 10:00:00+00:00,2026-04,10,LONDON,Structural Portfolio MTF,-1,SHORT,-1.0187495706686311,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,15.16512771052228,<18,23.383220118122214,20-25,1.228445441216655,1.0-1.5 ATR,13.925730379248394
2026,dukascopy,2026-04-10 03:15:00+00:00,2026-04,3,ASIA,Structural Portfolio MTF,1,LONG,-1.0206429768285934,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,14.931731785514355,<18,11.858854090898094,<15,0.8791099713753662,0.6-1.0 ATR,9.975998777808055
2026,dukascopy,2026-04-10 09:30:00+00:00,2026-04,9,LONDON,Structural Frequency M15,1,LONG,-1.024900267178452,-1.0,3.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,14.338073750683707,<18,19.411973572578173,15-20,1.7800317495196596,1.5+ ATR,9.09534338607689
2026,dukascopy,2026-04-13 08:45:00+00:00,2026-04,8,LONDON,Structural Frequency M15,-1,SHORT,-1.0241638338585868,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,13.466749437725696,<18,20.64032626721308,20-25,1.6610813192873228,1.5+ ATR,9.283109635244067
2026,dukascopy,2026-04-13 14:30:00+00:00,2026-04,14,NEW_YORK,Structural Frequency M15,-1,SHORT,-1.0155069434865933,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,13.151615517755756,<18,15.887073603226622,15-20,1.6226222688676541,1.5+ ATR,11.561532440382365
2026,dukascopy,2026-04-14 11:30:00+00:00,2026-04,11,LONDON,Structural Portfolio MTF,1,LONG,1.5893749479609718,1.6064671177968146,4.0,time_exit,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,10.924450889919196,<18,18.147094594286532,15-20,0.8084323795495876,0.6-1.0 ATR,9.95754277492594
2026,dukascopy,2026-04-15 09:00:00+00:00,2026-04,9,LONDON,Outcome First M15,1,LONG,-1.0323964706709514,-1.0,3.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,15.679248520984652,<18,19.819558901109197,15-20,1.3180030310152926,1.0-1.5 ATR,8.826231599056797
2026,dukascopy,2026-04-15 12:00:00+00:00,2026-04,12,OTHER,Outcome First M15,1,LONG,-1.0233045647909933,-1.0,3.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,15.8392500247405,<18,26.69671767219531,25+,1.20231048667072,1.0-1.5 ATR,9.404392729959925
2026,dukascopy,2026-04-16 00:45:00+00:00,2026-04,0,ASIA,M15-0591 MTF,1,LONG,-1.0256409067271288,-1.0,4.0,stop,1,1,True,True,True,False,ALIGNED_WEAK,MIXED,17.194434686849533,<18,28.600852542123796,25+,2.0974806066087424,1.5+ ATR,8.046319926307515
2026,dukascopy,2026-04-16 04:45:00+00:00,2026-04,4,ASIA,V1 Legacy M15,1,LONG,-1.039769291861199,-1.0,2.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,18.064650842291133,18-22,15.135813776886426,15-20,0.9344589744907819,0.6-1.0 ATR,6.955896596254607
2026,dukascopy,2026-04-16 11:00:00+00:00,2026-04,11,LONDON,Outcome First M15,1,LONG,-1.0372249819736576,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,18.893828492442086,18-22,28.43442542740027,25+,1.4020253313798317,1.0-1.5 ATR,7.6032863040423875
2026,dukascopy,2026-04-16 14:15:00+00:00,2026-04,14,NEW_YORK,Outcome First M15,-1,SHORT,0.3592380908487217,0.3792446858215971,2.0,time_exit,0,1,False,False,False,False,NEUTRAL_MIX,MIXED,19.24466704685649,18-22,22.059543234717317,20-25,2.0008616992552004,1.5+ ATR,10.150626606306965
2026,dukascopy,2026-04-17 09:00:00+00:00,2026-04,9,LONDON,Structural Frequency M15,1,LONG,1.9733840331389916,2.0,2.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,14.645352863141476,<18,14.169545697627278,<15,0.7768521777103182,0.6-1.0 ATR,7.517517704863697
2026,dukascopy,2026-04-20 15:15:00+00:00,2026-04,15,NEW_YORK,Outcome First M15,-1,SHORT,-1.0157300411571941,-1.0,2.0,stop,0,1,False,False,False,False,NEUTRAL_MIX,MIXED,14.772304367599146,<18,22.145948312347684,20-25,1.2664157133164824,1.0-1.5 ATR,11.591770258089644
2026,dukascopy,2026-04-21 12:30:00+00:00,2026-04,12,NEW_YORK,Structural Portfolio MTF,-1,SHORT,2.974548010026836,3.0,3.0,target,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,11.521024586235272,<18,21.979355396960184,20-25,1.5780000642628953,1.5+ ATR,7.9024077897139735
2026,dukascopy,2026-04-22 08:30:00+00:00,2026-04,8,LONDON,Structural Frequency M15,-1,SHORT,1.974616855297879,2.0,2.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,18.142178325642682,18-22,29.668748734743684,25+,0.8918034173092836,0.6-1.0 ATR,6.593381328074553
2026,dukascopy,2026-04-23 01:30:00+00:00,2026-04,1,ASIA,Structural Portfolio MTF,-1,SHORT,1.887090983677967,1.9048441650904149,3.0,time_exit,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,21.75381488210907,18-22,14.239748220898573,<15,1.0557642708878967,1.0-1.5 ATR,10.920998482268232
2026,dukascopy,2026-04-24 02:30:00+00:00,2026-04,2,ASIA,V1 Legacy M15,-1,SHORT,-1.01637897934701,-1.0,2.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,29.159222378319654,22-30,20.1088118736265,20-25,1.389006077084685,1.0-1.5 ATR,10.23753620275369
2026,dukascopy,2026-04-24 13:00:00+00:00,2026-04,13,NEW_YORK,Structural Frequency M15,-1,SHORT,-1.0269614914249554,-1.0,3.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,32.666919483838676,30+,23.027459787821925,20-25,1.0705323100049298,1.0-1.5 ATR,10.051074497649369
2026,dukascopy,2026-04-27 12:45:00+00:00,2026-04,12,NEW_YORK,V1 Legacy M15,-1,SHORT,1.967738069994887,2.0,2.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,30.31697339690923,30+,12.549086009579879,<15,1.5922992446884328,1.5+ ATR,6.738683093516148
2026,dukascopy,2026-04-27 15:15:00+00:00,2026-04,15,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-1.0196299263494506,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,30.31697339690923,30+,21.539079366835775,20-25,1.352917842650488,1.0-1.5 ATR,9.024938259428634
2026,dukascopy,2026-04-28 01:15:00+00:00,2026-04,1,ASIA,Structural Portfolio MTF,-1,SHORT,3.966878494553947,4.0,4.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,31.0881010121353,30+,25.85847649144847,25+,1.276819099557451,1.0-1.5 ATR,5.020288310396968
2026,dukascopy,2026-04-28 08:15:00+00:00,2026-04,8,LONDON,V1 Legacy M15,-1,SHORT,2.9770962064622246,3.0,3.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,32.419234968973875,30+,45.28759508666388,25+,1.7981123392185536,1.5+ ATR,10.516584302078702
2026,dukascopy,2026-04-28 23:15:00+00:00,2026-04,23,OTHER,V1 Legacy M15,-1,SHORT,-1.0475566872739157,-1.0,2.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,37.65543052700779,30+,9.664143870127575,<15,0.7644903994999913,0.6-1.0 ATR,6.5272238909270275
2026,dukascopy,2026-04-29 01:30:00+00:00,2026-04,1,ASIA,M15-0591 MTF,-1,SHORT,-1.02186917129106,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,39.12253898627848,30+,15.675866742784294,15-20,0.8968950710778998,0.6-1.0 ATR,8.217237710028368
2026,dukascopy,2026-04-29 06:00:00+00:00,2026-04,6,OTHER,V1 Legacy M15,-1,SHORT,1.9739795199384396,2.0,2.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,40.642127483188816,30+,11.078798325948295,<15,1.64759614260226,1.5+ ATR,7.6292968130813925
2026,dukascopy,2026-04-29 13:30:00+00:00,2026-04,13,NEW_YORK,M15-0591 MTF,-1,SHORT,-1.0194245232682597,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,43.77487702516255,30+,25.296688666623766,25+,1.7683081488133605,1.5+ ATR,9.681570495215116
2026,dukascopy,2026-04-29 18:15:00+00:00,2026-04,18,OTHER,V1 Legacy M15,-1,SHORT,-1.0150418525863871,-1.0,2.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,45.69734755536816,30+,21.483441044646828,20-25,2.3142111290887635,1.5+ ATR,11.952237050597526
2026,dukascopy,2026-04-30 02:00:00+00:00,2026-04,2,ASIA,M15-0591 MTF,1,LONG,-1.0322095525703412,-1.0,3.0,stop,0,-1,False,False,False,False,NEUTRAL_MIX,MIXED,49.14013916813433,30+,28.241610092627482,25+,0.9588276538257582,0.6-1.0 ATR,8.815974347706529
2026,dukascopy,2026-04-30 05:00:00+00:00,2026-04,5,ASIA,M15-0591 MTF,-1,SHORT,-1.0283792333223558,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,49.526968490312086,30+,22.43827657340042,20-25,0.95764997350265,0.6-1.0 ATR,7.995614485315875
2026,dukascopy,2026-04-30 07:15:00+00:00,2026-04,7,LONDON,M15-0591 MTF,1,LONG,2.9746759372894442,3.0,3.0,target,0,-1,False,False,False,False,NEUTRAL_MIX,MIXED,49.526968490312086,30+,23.418291639930978,20-25,1.0401450096124496,1.0-1.5 ATR,9.037201460498288
2026,dukascopy,2026-04-30 11:00:00+00:00,2026-04,11,LONDON,M15-0591 MTF,1,LONG,-1.0313499242637196,-1.0,3.0,stop,0,-1,False,False,False,False,NEUTRAL_MIX,MIXED,48.740094914724615,30+,55.020708322549375,25+,0.583755687083277,<0.6 ATR,10.163498414283726
2026,dukascopy,2026-05-01 10:00:00+00:00,2026-05,10,LONDON,V1 Legacy M15,-1,SHORT,-1.041872331142439,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,37.545736184263326,30+,48.234067190518346,25+,1.4106890610923841,1.0-1.5 ATR,7.464437267164823
2026,dukascopy,2026-05-01 15:00:00+00:00,2026-05,15,NEW_YORK,Structural Portfolio MTF,-1,SHORT,1.7506618848415216,1.7664054449663893,3.0,time_exit,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,37.25075554846476,30+,44.50082449463865,25+,0.6152884841154268,0.6-1.0 ATR,13.213314095563243
2026,dukascopy,2026-05-04 08:30:00+00:00,2026-05,8,LONDON,M15-0591 MTF,-1,SHORT,3.97320298074048,4.0,4.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,25.373849729247297,22-30,17.35616959531877,15-20,0.7713980177177124,0.6-1.0 ATR,9.044617486369992
2026,dukascopy,2026-05-05 04:00:00+00:00,2026-05,4,ASIA,Structural Portfolio MTF,-1,SHORT,-1.0353071597523862,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,25.015046282128665,22-30,20.37883232232284,20-25,0.6704258261767008,0.6-1.0 ATR,6.72706781855319
2026,dukascopy,2026-05-05 10:30:00+00:00,2026-05,10,LONDON,Structural Frequency M15,-1,SHORT,-1.0338566236764384,-1.0,2.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,24.076829692750955,22-30,26.47952418039751,25+,1.103721334632338,1.0-1.5 ATR,7.320688426025095
2026,dukascopy,2026-05-05 16:00:00+00:00,2026-05,16,NEW_YORK,Structural Frequency M15,-1,SHORT,-1.025044713355204,-1.0,2.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,21.414857446677054,18-22,18.650634981272937,15-20,0.8136032994790593,0.6-1.0 ATR,9.205960699515908
2026,dukascopy,2026-05-07 01:30:00+00:00,2026-05,1,ASIA,Structural Portfolio MTF,1,LONG,2.9761373830988735,3.0,3.0,target,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,26.268745647688533,22-30,14.166448299644282,<15,1.4735816712126957,1.0-1.5 ATR,8.720249614277874
2026,dukascopy,2026-05-08 06:30:00+00:00,2026-05,6,OTHER,V1 Legacy M15,1,LONG,-1.0188716170038437,-1.0,2.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,31.684119835540375,30+,12.574553184648568,<15,1.2763722580258592,1.0-1.5 ATR,10.122438746813788
2026,dukascopy,2026-05-08 18:15:00+00:00,2026-05,18,OTHER,V1 Legacy M15,1,LONG,-1.027222317245687,-1.0,2.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,31.789435332031804,30+,9.914047679596198,<15,0.9182889601369353,0.6-1.0 ATR,8.86431216464323
2026,dukascopy,2026-05-11 14:30:00+00:00,2026-05,14,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-1.0190402132368723,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,25.74511094524153,22-30,34.83524318068466,25+,0.7856494582847958,0.6-1.0 ATR,11.951895213547614
2026,dukascopy,2026-05-12 12:00:00+00:00,2026-05,12,OTHER,Structural Frequency M15,1,LONG,-1.0210168209903587,-1.0,2.0,stop,0,1,False,True,False,False,NEUTRAL_MIX,MIXED,25.141656259770574,22-30,25.96418765801228,25+,0.8046109469119784,0.6-1.0 ATR,8.339434139881378
2026,dukascopy,2026-05-12 13:30:00+00:00,2026-05,13,NEW_YORK,Outcome First M15,-1,SHORT,1.97874695842679,2.0,2.0,target,0,1,False,False,False,False,NEUTRAL_MIX,MIXED,25.141656259770574,22-30,25.100983046788443,25+,1.4821073821602018,1.0-1.5 ATR,10.896646352615551
2026,dukascopy,2026-05-13 07:15:00+00:00,2026-05,7,LONDON,Structural Frequency M15,-1,SHORT,0.06277861146952142,0.09671700576537143,3.0,time_exit,-1,0,True,False,False,False,NEUTRAL_MIX,MIXED,19.780882838355957,18-22,15.961718087753063,15-20,1.0787207711669167,1.0-1.5 ATR,8.148540600076974
2026,dukascopy,2026-05-14 01:30:00+00:00,2026-05,1,ASIA,Structural Portfolio MTF,-1,SHORT,-1.031274504378259,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,17.191535198464,<18,13.326657016100407,<15,1.0641367129034653,1.0-1.5 ATR,7.546022895959522
2026,dukascopy,2026-05-14 08:15:00+00:00,2026-05,8,LONDON,Structural Portfolio MTF,-1,SHORT,2.977505887840668,3.0,3.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,16.70186498080482,<18,14.47506014659232,<15,0.8535752031169873,0.6-1.0 ATR,10.356439558832479
2026,dukascopy,2026-05-15 13:45:00+00:00,2026-05,13,NEW_YORK,V1 Legacy M15,-1,SHORT,-1.0112314179277375,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,24.99063974914459,22-30,36.21649523055365,25+,2.2319892012456726,1.5+ ATR,14.02336533820668
2026,dukascopy,2026-05-15 20:00:00+00:00,2026-05,20,OTHER,V1 Legacy M15,-1,SHORT,1.974683682481051,2.0,2.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,30.12308354530471,30+,14.257114767551787,<15,0.9478109709307758,0.6-1.0 ATR,10.054747510087406
2026,dukascopy,2026-05-18 01:15:00+00:00,2026-05,1,ASIA,M15-0591 MTF,-1,SHORT,-1.0183170111091675,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,34.085979490292985,30+,21.75517635720782,20-25,1.6634957908491124,1.5+ ATR,15.936319253605381
2026,dukascopy,2026-05-18 15:00:00+00:00,2026-05,15,NEW_YORK,Structural Portfolio MTF,-1,SHORT,-1.0116436781116325,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,38.620762230965596,30+,20.510546344464924,20-25,0.7852237395337551,0.6-1.0 ATR,13.957805206587095
2026,dukascopy,2026-05-19 00:45:00+00:00,2026-05,0,ASIA,Structural Portfolio MTF,-1,SHORT,2.976656583157882,3.0,3.0,target,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,37.75483154344523,30+,30.875219100398027,25+,0.8867764852696176,0.6-1.0 ATR,8.998885437940109
2026,dukascopy,2026-05-19 14:15:00+00:00,2026-05,14,NEW_YORK,M15-0591 MTF,-1,SHORT,0.5315467469566237,0.5443847247321677,4.0,time_exit,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,36.786997743552064,30+,24.230722861892477,20-25,1.3594696477587298,1.0-1.5 ATR,16.087155778766782
2026,dukascopy,2026-05-20 13:30:00+00:00,2026-05,13,NEW_YORK,Structural Frequency M15,-1,SHORT,-1.0254520864163599,-1.0,2.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,42.27573576140514,30+,21.043504272489667,20-25,1.728258047530392,1.5+ ATR,9.281021444060654
2026,dukascopy,2026-05-21 01:45:00+00:00,2026-05,1,ASIA,M15-0591 MTF,1,LONG,-1.039282024458189,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,36.92163858683882,30+,46.4660380418069,25+,1.0978899082581928,1.0-1.5 ATR,8.54366173643177
2026,dukascopy,2026-05-21 08:15:00+00:00,2026-05,8,LONDON,Outcome First M15,1,LONG,-1.0195478543844712,-1.0,3.0,stop,0,-1,False,False,False,False,NEUTRAL_MIX,MIXED,32.945490663523856,30+,18.949793925795873,15-20,1.878645186282489,1.5+ ATR,9.277962718703268
2026,dukascopy,2026-05-22 10:45:00+00:00,2026-05,10,LONDON,Outcome First M15,-1,SHORT,-1.0178586684280668,-1.0,3.0,stop,1,-1,False,True,False,False,OPPOSED_HTF,MIXED,24.486456427321514,22-30,20.678834276448736,20-25,1.5604863327046645,1.5+ ATR,8.490942677488786
2026,dukascopy,2026-05-25 07:15:00+00:00,2026-05,7,LONDON,Structural Frequency M15,1,LONG,-1.0418992947322667,-1.0,2.0,stop,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,21.78088169431949,18-22,16.595195965248962,15-20,0.6277377394661181,0.6-1.0 ATR,6.515459789750145
2026,dukascopy,2026-05-26 11:30:00+00:00,2026-05,11,LONDON,Structural Portfolio MTF,-1,SHORT,0.8277439142222796,0.8531323181676184,4.0,time_exit,-1,-1,True,True,True,False,ALIGNED_WEAK,MIXED,17.879076523967527,<18,20.70352039633796,20-25,1.2097510085464036,1.0-1.5 ATR,8.166969839414795
2026,dukascopy,2026-05-27 08:30:00+00:00,2026-05,8,LONDON,Outcome First M15,1,LONG,-1.0317901313068254,-1.0,3.0,stop,-1,-1,False,False,False,True,ALIGNED_WEAK,MIXED,16.90666904442387,<18,24.286630108652616,20-25,0.8414901546352199,0.6-1.0 ATR,8.104669986254374
2026,dukascopy,2026-05-27 12:00:00+00:00,2026-05,12,OTHER,M15-0591 MTF,-1,SHORT,-1.0177668644606455,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,18.31116584961384,18-22,36.8274022604843,25+,1.873830336774176,1.5+ ATR,10.587938305105558
2026,dukascopy,2026-05-27 13:30:00+00:00,2026-05,13,NEW_YORK,M15-0591 MTF,-1,SHORT,-1.0122308655287446,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,18.31116584961384,18-22,36.96797519006985,25+,1.4041835798834335,1.0-1.5 ATR,14.124221564851904
2026,dukascopy,2026-05-28 00:00:00+00:00,2026-05,0,ASIA,V1 Legacy M15,-1,SHORT,1.9721496124133793,2.0,2.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,22.857854589752765,22-30,10.653373885013927,<15,1.0025096318473936,1.0-1.5 ATR,6.773002257831241
2026,dukascopy,2026-05-28 03:30:00+00:00,2026-05,3,ASIA,V1 Legacy M15,-1,SHORT,-1.0169212002661652,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,22.857854589752765,22-30,33.28430750754848,25+,1.2252150564026245,1.0-1.5 ATR,10.006406578121085
2026,dukascopy,2026-05-29 08:30:00+00:00,2026-05,8,LONDON,Outcome First M15,-1,SHORT,-1.0443933156302105,-1.0,2.0,stop,1,0,False,False,False,False,NEUTRAL_MIX,MIXED,21.76035870363503,18-22,28.867158537507297,25+,0.6858549797815809,0.6-1.0 ATR,7.946286256805248
2026,dukascopy,2026-06-01 05:30:00+00:00,2026-06,5,ASIA,Structural Portfolio MTF,1,LONG,-1.0357487028796264,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,21.65183719712292,18-22,43.15542203693943,25+,0.8097866220665175,0.6-1.0 ATR,7.4464060478198775
2026,dukascopy,2026-06-04 00:45:00+00:00,2026-06,0,ASIA,Structural Portfolio MTF,-1,SHORT,-1.024782857145231,-1.0,3.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,19.550007763050978,18-22,20.275738610956584,20-25,1.061502126406565,1.0-1.5 ATR,8.280718221221267
2026,dukascopy,2026-06-04 14:00:00+00:00,2026-06,14,NEW_YORK,Structural Frequency M15,-1,SHORT,1.9782062282723678,2.0,2.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,17.746254449942704,<18,49.077634504230375,25+,1.8552420208226605,1.5+ ATR,10.7802646638693
2026,dukascopy,2026-06-08 09:30:00+00:00,2026-06,9,LONDON,V1 Legacy M15,-1,SHORT,-1.0231780562900852,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,27.83516320627809,22-30,31.071230660005682,25+,1.0553479508056212,1.0-1.5 ATR,10.944257759900275
2026,dukascopy,2026-06-08 14:15:00+00:00,2026-06,14,NEW_YORK,Outcome First M15,-1,SHORT,-1.0151712528169785,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,29.163066034305846,22-30,23.842631875263795,20-25,1.119546687077243,1.0-1.5 ATR,12.710501638077526
2026,dukascopy,2026-06-09 13:30:00+00:00,2026-06,13,NEW_YORK,Structural Frequency M15,-1,SHORT,-1.0283646091339138,-1.0,2.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,31.398194940242092,30+,18.976071379514767,15-20,1.5727427249024901,1.5+ ATR,7.490099819555741
2026,dukascopy,2026-06-09 15:15:00+00:00,2026-06,15,NEW_YORK,M15-0591 MTF,-1,SHORT,3.984376478244898,4.0,4.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,31.398194940242092,30+,20.11445260268203,20-25,0.9512850128314863,0.6-1.0 ATR,13.182169203606849
2026,dukascopy,2026-06-10 07:45:00+00:00,2026-06,7,LONDON,Outcome First M15,-1,SHORT,2.9850944440693934,3.0,3.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,37.456448097393604,30+,37.6762015219216,25+,0.8579900561409767,0.6-1.0 ATR,10.769355581531896
2026,dukascopy,2026-06-10 17:45:00+00:00,2026-06,17,OTHER,V1 Legacy M15,-1,SHORT,0.34208611035757286,0.35394818944022094,3.0,time_exit,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,43.29375984428671,30+,30.57530478779342,25+,0.693317782066801,0.6-1.0 ATR,15.313324242672223
2026,dukascopy,2026-06-12 08:00:00+00:00,2026-06,8,LONDON,Structural Frequency M15,1,LONG,1.9835342832809306,2.0,2.0,target,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,40.64266425919095,30+,18.70795558940336,15-20,1.8472296197217999,1.5+ ATR,11.130180991303517
2026,dukascopy,2026-06-15 07:30:00+00:00,2026-06,7,LONDON,Structural Frequency M15,1,LONG,1.9743626452304388,2.0,2.0,target,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,30.516116413402845,30+,29.828126699347038,25+,0.660933077617324,0.6-1.0 ATR,8.472869931381794
2026,dukascopy,2026-06-16 08:30:00+00:00,2026-06,8,LONDON,V1 Legacy M15,1,LONG,-1.022464157036448,-1.0,2.0,stop,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,28.656977854099743,22-30,21.05516316901393,20-25,0.8762683640354869,0.6-1.0 ATR,6.744509151035051
