year,feed,entry_time,month,hour_utc,session,technique,direction,direction_text,net_r,gross_r,target_r,reason,h1_bias,h4_bias,h1_align_trade,h4_align_trade,both_align_trade,both_oppose_trade,htf_state,router_mode,h4_adx,h4_adx_band,m15_adx,m15_adx_band,range_atr,range_atr_band,atr,day,rv20,rv60,rv_ratio,atr14_pct,trend_eff20,rv_ratio_band,daily_atr_pct_band,trend_eff20_band
2026,dukascopy,2026-05-26 11:30:00+00:00,2026-05,11,LONDON,Structural Portfolio MTF,-1,SHORT,0.8277439142222796,0.8531323181676184,4.0,time_exit,-1,-1,True,True,True,False,ALIGNED_WEAK,MIXED,17.879076523967527,<18,20.70352039633796,20-25,1.2097510085464036,1.0-1.5 ATR,8.166969839414795,2026-05-26,0.012956880765150698,0.016559349377471045,0.7824510776237684,0.018236525752385775,0.05142171756076551,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-05-27 08:30:00+00:00,2026-05,8,LONDON,Outcome First M15,1,LONG,-1.0317901313068254,-1.0,3.0,stop,-1,-1,False,False,False,True,ALIGNED_WEAK,MIXED,16.90666904442387,<18,24.286630108652616,20-25,0.8414901546352199,0.6-1.0 ATR,8.104669986254374,2026-05-27,0.013087139965134584,0.016575934020680572,0.7895265478739674,0.019078549641232016,0.09172932119808873,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-05-27 12:00:00+00:00,2026-05,12,OTHER,M15-0591 MTF,-1,SHORT,-1.0177668644606455,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,18.31116584961384,18-22,36.8274022604843,25+,1.873830336774176,1.5+ ATR,10.587938305105558,2026-05-27,0.013087139965134584,0.016575934020680572,0.7895265478739674,0.019078549641232016,0.09172932119808873,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-05-27 13:30:00+00:00,2026-05,13,NEW_YORK,M15-0591 MTF,-1,SHORT,-1.0122308655287446,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,18.31116584961384,18-22,36.96797519006985,25+,1.4041835798834335,1.0-1.5 ATR,14.124221564851904,2026-05-27,0.013087139965134584,0.016575934020680572,0.7895265478739674,0.019078549641232016,0.09172932119808873,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-05-28 00:00:00+00:00,2026-05,0,ASIA,V1 Legacy M15,-1,SHORT,1.9721496124133793,2.0,2.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,22.857854589752765,22-30,10.653373885013927,<15,1.0025096318473936,1.0-1.5 ATR,6.773002257831241,2026-05-28,0.01276510878408421,0.016680176664625294,0.7652861861562884,0.01943300140625293,0.07140619804444731,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-05-28 03:30:00+00:00,2026-05,3,ASIA,V1 Legacy M15,-1,SHORT,-1.0169212002661652,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,22.857854589752765,22-30,33.28430750754848,25+,1.2252150564026245,1.0-1.5 ATR,10.006406578121085,2026-05-28,0.01276510878408421,0.016680176664625294,0.7652861861562884,0.01943300140625293,0.07140619804444731,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-05-29 08:30:00+00:00,2026-05,8,LONDON,Outcome First M15,-1,SHORT,-1.0443933156302105,-1.0,2.0,stop,1,0,False,False,False,False,NEUTRAL_MIX,MIXED,21.76035870363503,18-22,28.867158537507297,25+,0.6858549797815809,0.6-1.0 ATR,7.946286256805248,2026-05-29,0.012409690376442425,0.0162373181916927,0.7642697045126234,0.01946742768404118,0.10324524630941803,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-06-01 05:30:00+00:00,2026-06,5,ASIA,Structural Portfolio MTF,1,LONG,-1.0357487028796264,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,21.65183719712292,18-22,43.15542203693943,25+,0.8097866220665175,0.6-1.0 ATR,7.4464060478198775,2026-06-01,0.011366381165339544,0.014859514615785337,0.7649227756918103,0.019261899438070662,0.18826111003516444,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-06-04 00:45:00+00:00,2026-06,0,ASIA,Structural Portfolio MTF,-1,SHORT,-1.024782857145231,-1.0,3.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,19.550007763050978,18-22,20.275738610956584,20-25,1.061502126406565,1.0-1.5 ATR,8.280718221221267,2026-06-04,0.010707261353648925,0.014597418927038886,0.7335037383777349,0.019084296709571447,0.3701221527414751,<0.75,1.8%+,0.20-0.40
2026,dukascopy,2026-06-04 14:00:00+00:00,2026-06,14,NEW_YORK,Structural Frequency M15,-1,SHORT,1.9782062282723678,2.0,2.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,17.746254449942704,<18,49.077634504230375,25+,1.8552420208226605,1.5+ ATR,10.7802646638693,2026-06-04,0.010707261353648925,0.014597418927038886,0.7335037383777349,0.019084296709571447,0.3701221527414751,<0.75,1.8%+,0.20-0.40
2026,dukascopy,2026-06-08 09:30:00+00:00,2026-06,9,LONDON,V1 Legacy M15,-1,SHORT,-1.0231780562900852,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,27.83516320627809,22-30,31.071230660005682,25+,1.0553479508056212,1.0-1.5 ATR,10.944257759900275,2026-06-08,0.012310434468771453,0.014584888559494196,0.844054064489772,0.01904135937685257,0.3540438470208209,0.75-1.0,1.8%+,0.20-0.40
2026,dukascopy,2026-06-08 14:15:00+00:00,2026-06,14,NEW_YORK,Outcome First M15,-1,SHORT,-1.0151712528169785,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,29.163066034305846,22-30,23.842631875263795,20-25,1.119546687077243,1.0-1.5 ATR,12.710501638077526,2026-06-08,0.012310434468771453,0.014584888559494196,0.844054064489772,0.01904135937685257,0.3540438470208209,0.75-1.0,1.8%+,0.20-0.40
2026,dukascopy,2026-06-09 13:30:00+00:00,2026-06,13,NEW_YORK,Structural Frequency M15,-1,SHORT,-1.0283646091339138,-1.0,2.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,31.398194940242092,30+,18.976071379514767,15-20,1.5727427249024901,1.5+ ATR,7.490099819555741,2026-06-09,0.011310318778264753,0.014552310232753322,0.7772180909673213,0.019746252105783978,0.2849174097952586,0.75-1.0,1.8%+,0.20-0.40
2026,dukascopy,2026-06-09 15:15:00+00:00,2026-06,15,NEW_YORK,M15-0591 MTF,-1,SHORT,3.984376478244898,4.0,4.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,31.398194940242092,30+,20.11445260268203,20-25,0.9512850128314863,0.6-1.0 ATR,13.182169203606849,2026-06-09,0.011310318778264753,0.014552310232753322,0.7772180909673213,0.019746252105783978,0.2849174097952586,0.75-1.0,1.8%+,0.20-0.40
2026,dukascopy,2026-06-10 07:45:00+00:00,2026-06,7,LONDON,Outcome First M15,-1,SHORT,2.9850944440693934,3.0,3.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,37.456448097393604,30+,37.6762015219216,25+,0.8579900561409767,0.6-1.0 ATR,10.769355581531896,2026-06-10,0.012125101271314206,0.014684804240989502,0.8256903580280335,0.021573101687886773,0.3655713683635919,0.75-1.0,1.8%+,0.20-0.40
2026,dukascopy,2026-06-10 17:45:00+00:00,2026-06,17,OTHER,V1 Legacy M15,-1,SHORT,0.34208611035757286,0.35394818944022094,3.0,time_exit,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,43.29375984428671,30+,30.57530478779342,25+,0.693317782066801,0.6-1.0 ATR,15.313324242672223,2026-06-10,0.012125101271314206,0.014684804240989502,0.8256903580280335,0.021573101687886773,0.3655713683635919,0.75-1.0,1.8%+,0.20-0.40
2026,dukascopy,2026-06-12 08:00:00+00:00,2026-06,8,LONDON,Structural Frequency M15,1,LONG,1.9835342832809306,2.0,2.0,target,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,40.64266425919095,30+,18.70795558940336,15-20,1.8472296197217999,1.5+ ATR,11.130180991303517,2026-06-12,0.017625204091617035,0.015460634495267224,1.1400052240425465,0.026792005044456415,0.23854557962470294,1.0-1.25,1.8%+,0.20-0.40
2026,dukascopy,2026-06-15 07:30:00+00:00,2026-06,7,LONDON,Structural Frequency M15,1,LONG,1.9743626452304388,2.0,2.0,target,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,30.516116413402845,30+,29.828126699347038,25+,0.660933077617324,0.6-1.0 ATR,8.472869931381794,2026-06-15,0.01791853268860154,0.01534190029177623,1.1679474085883919,0.02435325084243949,0.20620267143784546,1.0-1.25,1.8%+,0.20-0.40
2026,dukascopy,2026-06-16 08:30:00+00:00,2026-06,8,LONDON,V1 Legacy M15,1,LONG,-1.022464157036448,-1.0,2.0,stop,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,28.656977854099743,22-30,21.05516316901393,20-25,0.8762683640354869,0.6-1.0 ATR,6.744509151035051,2026-06-16,0.017977993039821703,0.015287844405412095,1.1759665105864932,0.023922723180612653,0.16308901540463872,1.0-1.25,1.8%+,<0.20
2026,dukascopy,2026-06-16 16:15:00+00:00,2026-06,16,NEW_YORK,Structural Frequency M15,1,LONG,-1.0167966453111175,-1.0,3.0,stop,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,28.20471707457226,22-30,23.873764803548788,20-25,1.334036992284844,1.0-1.5 ATR,9.137677643497982,2026-06-16,0.017977993039821703,0.015287844405412095,1.1759665105864932,0.023922723180612653,0.16308901540463872,1.0-1.25,1.8%+,<0.20
2026,dukascopy,2026-06-17 09:30:00+00:00,2026-06,9,LONDON,Structural Frequency M15,1,LONG,1.9721283719610132,2.0,2.0,target,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,26.431601457277505,22-30,23.934838923129117,20-25,1.2904268298723187,1.0-1.5 ATR,6.222747244641739,2026-06-17,0.01768675323934927,0.01444026529380346,1.2248219045490063,0.02417296701038375,0.208623264925514,1.0-1.25,1.8%+,0.20-0.40
2026,dukascopy,2026-06-17 17:45:00+00:00,2026-06,17,OTHER,V1 Legacy M15,1,LONG,-1.0196427755824948,-1.0,2.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,26.180287691681176,22-30,19.617870571059335,15-20,2.4064905977798654,1.5+ ATR,8.963259619588522,2026-06-17,0.01768675323934927,0.01444026529380346,1.2248219045490063,0.02417296701038375,0.208623264925514,1.0-1.25,1.8%+,0.20-0.40
2026,dukascopy,2026-06-18 03:00:00+00:00,2026-06,3,ASIA,Structural Portfolio MTF,-1,SHORT,3.978932464403102,4.0,4.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,24.28457082684801,22-30,22.885273246932016,20-25,0.648176045310404,0.6-1.0 ATR,12.913158486120226,2026-06-18,0.01781816028974299,0.014201159585287497,1.2546975606275652,0.025560573684141094,0.24229450546871611,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-18 23:45:00+00:00,2026-06,23,OTHER,M15-0591 MTF,-1,SHORT,3.9705378918903707,4.0,4.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,20.573953113608063,18-22,33.00652967586181,25+,0.6584124318387373,0.6-1.0 ATR,7.8825972126718264,2026-06-18,0.01781816028974299,0.014201159585287497,1.2546975606275652,0.025560573684141094,0.24229450546871611,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-19 04:45:00+00:00,2026-06,4,ASIA,M15-0591 MTF,-1,SHORT,-1.019678453640929,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,21.966431511229164,18-22,47.085455220278135,25+,1.5551695923011037,1.5+ ATR,8.989373293567349,2026-06-19,0.0182268613059241,0.01433337883907018,1.271637449241277,0.027192492497050743,0.27733665821818904,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-19 10:15:00+00:00,2026-06,10,LONDON,Outcome First M15,-1,SHORT,-1.0251310401285247,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,23.256277285905558,22-30,26.69725404580193,25+,1.1235847315459297,1.0-1.5 ATR,9.033586622377161,2026-06-19,0.0182268613059241,0.01433337883907018,1.271637449241277,0.027192492497050743,0.27733665821818904,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-22 08:00:00+00:00,2026-06,8,LONDON,Structural Frequency M15,-1,SHORT,-1.0235311492116912,-1.0,2.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,23.204709596431826,22-30,26.542607338118525,25+,0.9284656681989617,0.6-1.0 ATR,7.97013853442116,2026-06-22,0.01772596353146427,0.014239292996035047,1.2448626161706267,0.026815849401800772,0.31968474912126355,1.0-1.25,1.8%+,0.20-0.40
2026,dukascopy,2026-06-22 23:00:00+00:00,2026-06,23,OTHER,Structural Portfolio MTF,-1,SHORT,-1.0766535413955087,-1.0,3.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,20.563635185246238,18-22,9.156362596267968,<15,0.41603207589931085,<0.6 ATR,5.384200233017399,2026-06-22,0.01772596353146427,0.014239292996035047,1.2448626161706267,0.026815849401800772,0.31968474912126355,1.0-1.25,1.8%+,0.20-0.40
2026,dukascopy,2026-06-23 00:15:00+00:00,2026-06,0,ASIA,V1 Legacy M15,-1,SHORT,-1.024332663986075,-1.0,2.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,19.88808837962991,18-22,8.953464847853095,<15,2.40208488644521,1.5+ ATR,5.824107249058654,2026-06-23,0.017809422350962337,0.014097819538042374,1.263274955598939,0.025093829984486005,0.30932334141014095,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-23 01:30:00+00:00,2026-06,1,ASIA,Structural Portfolio MTF,-1,SHORT,2.980264493306969,3.0,3.0,target,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,19.88808837962991,18-22,10.749547479109992,<15,2.0440025612410775,1.5+ ATR,7.299403769308855,2026-06-23,0.017809422350962337,0.014097819538042374,1.263274955598939,0.025093829984486005,0.30932334141014095,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-23 14:45:00+00:00,2026-06,14,NEW_YORK,Outcome First M15,-1,SHORT,2.979323598496289,3.0,3.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,23.02635091475814,22-30,21.89081958649826,20-25,0.8992986799376289,0.6-1.0 ATR,11.349955501667415,2026-06-23,0.017809422350962337,0.014097819538042374,1.263274955598939,0.025093829984486005,0.30932334141014095,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-24 03:15:00+00:00,2026-06,3,ASIA,M15-0591 MTF,-1,SHORT,-1.0196430795994618,-1.0,4.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,25.568170484824815,22-30,39.822852578565126,25+,1.0221081276686341,1.0-1.5 ATR,12.33724657758349,2026-06-24,0.01818487479355523,0.01409123786061818,1.2905093912563805,0.02704155629661263,0.36531859034049546,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-24 08:00:00+00:00,2026-06,8,LONDON,Outcome First M15,-1,SHORT,2.980305802954022,3.0,3.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,28.590944571304203,22-30,24.914279322289524,20-25,1.1777216304972007,1.0-1.5 ATR,10.596731584806943,2026-06-24,0.01818487479355523,0.01409123786061818,1.2905093912563805,0.02704155629661263,0.36531859034049546,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-24 17:30:00+00:00,2026-06,17,OTHER,V1 Legacy M15,-1,SHORT,0.13384464565220472,0.14584388350831823,2.0,time_exit,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,32.53220934269419,30+,13.823732070166468,<15,1.1330883174483255,1.0-1.5 ATR,15.047370745465079,2026-06-24,0.01818487479355523,0.01409123786061818,1.2905093912563805,0.02704155629661263,0.36531859034049546,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-25 11:30:00+00:00,2026-06,11,LONDON,V1 Legacy M15,-1,SHORT,-1.0303148612415935,-1.0,2.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,40.901041316330215,30+,17.44804998681881,15-20,0.762625898295274,0.6-1.0 ATR,9.191924921077918,2026-06-25,0.018483676514174655,0.01429280939565359,1.2932150707750638,0.02884288600123156,0.3859070273418208,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-25 17:00:00+00:00,2026-06,17,OTHER,Structural Portfolio MTF,-1,SHORT,-1.0242634580808754,-1.0,3.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,42.39578145547902,30+,27.706694992032716,25+,0.7382424045558752,0.6-1.0 ATR,13.030950187407969,2026-06-25,0.018483676514174655,0.01429280939565359,1.2932150707750638,0.02884288600123156,0.3859070273418208,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-29 06:15:00+00:00,2026-06,6,OTHER,Structural Portfolio MTF,1,LONG,-1.0189323535630963,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,33.30695043418596,30+,18.155888428023136,15-20,1.0967428248743765,1.0-1.5 ATR,9.819986742319106,2026-06-29,0.0192240387176096,0.014399866444615562,1.3350150705597623,0.02256842450241477,0.30265477864237184,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-29 19:00:00+00:00,2026-06,19,OTHER,V1 Legacy M15,-1,SHORT,2.9680411983133936,3.0,3.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,32.425059904062515,30+,37.43688909147385,25+,1.1529456596788634,1.0-1.5 ATR,7.8433878683570555,2026-06-29,0.0192240387176096,0.014399866444615562,1.3350150705597623,0.02256842450241477,0.30265477864237184,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-30 08:45:00+00:00,2026-06,8,LONDON,Structural Frequency M15,-1,SHORT,-1.0193706910385814,-1.0,2.0,stop,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,34.91999599713477,30+,39.23103013165963,25+,1.0561470322507918,1.0-1.5 ATR,10.90757219233889,2026-06-30,0.018350639117953177,0.014283145144229714,1.2847757922117524,0.02302035956568296,0.25664762629643123,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-06-30 20:30:00+00:00,2026-06,20,OTHER,M15-0591 MTF,-1,SHORT,3.9618430718473445,4.0,4.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,33.79445144423647,30+,15.535899038395453,15-20,1.2852180366878663,1.0-1.5 ATR,6.7148139487992795,2026-06-30,0.018350639117953177,0.014283145144229714,1.2847757922117524,0.02302035956568296,0.25664762629643123,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-07-01 05:15:00+00:00,2026-07,5,ASIA,V1 Legacy M15,-1,SHORT,-1.0346043899630009,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,33.75129381429667,30+,37.04782585813286,25+,1.0034518039425306,1.0-1.5 ATR,7.274888511155902,2026-07-01,0.01826905958361653,0.014157393069119662,1.2904253978414504,0.023629152096616052,0.28064662739732693,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-07-02 11:45:00+00:00,2026-07,11,LONDON,Structural Frequency M15,1,LONG,1.9722010693380716,2.0,2.0,target,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,28.078248734232115,22-30,15.484149937349448,15-20,1.0474620555532488,1.0-1.5 ATR,7.84753963775629,2026-07-02,0.01843142634014802,0.01421684307633541,1.2964500094136917,0.024718096472530454,0.2311895780923179,1.25+,1.8%+,0.20-0.40
2026,dukascopy,2026-07-03 00:30:00+00:00,2026-07,0,ASIA,M15-0591 MTF,1,LONG,2.9727711425992984,3.0,3.0,target,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,29.995473274106608,22-30,17.706492335313698,15-20,1.131810946520897,1.0-1.5 ATR,8.022541244994294,2026-07-03,0.01871967905942287,0.014567566049142546,1.2850244849601844,0.025297641048297542,0.07041095555216705,1.25+,1.8%+,<0.20
2026,dukascopy,2026-07-03 07:00:00+00:00,2026-07,7,LONDON,Structural Portfolio MTF,1,LONG,-1.0311718950749742,-1.0,3.0,stop,1,0,True,False,False,False,NEUTRAL_MIX,MIXED,31.557127170720136,30+,35.53262917702322,25+,0.5585125877595868,<0.6 ATR,7.466259653569456,2026-07-03,0.01871967905942287,0.014567566049142546,1.2850244849601844,0.025297641048297542,0.07041095555216705,1.25+,1.8%+,<0.20
2026,dukascopy,2026-07-03 15:15:00+00:00,2026-07,15,NEW_YORK,Structural Portfolio MTF,1,LONG,-1.0237474891674234,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,34.4043722807839,30+,25.495012833109588,25+,0.8569448625247129,0.6-1.0 ATR,6.581520289863082,2026-07-03,0.01871967905942287,0.014567566049142546,1.2850244849601844,0.025297641048297542,0.07041095555216705,1.25+,1.8%+,<0.20
2026,dukascopy,2026-07-07 09:00:00+00:00,2026-07,9,LONDON,Structural Portfolio MTF,-1,SHORT,-1.0292339855999566,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,31.042423412042183,30+,32.383016074371184,25+,1.1868635818128177,1.0-1.5 ATR,7.827352816580992,2026-07-07,0.013205987137916476,0.014664880901351122,0.9005178580550058,0.021574066994114006,0.0600329355361855,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-07-08 10:45:00+00:00,2026-07,10,LONDON,Outcome First M15,1,LONG,-1.0229929235057067,-1.0,2.0,stop,-1,0,False,False,False,False,NEUTRAL_MIX,MIXED,22.87094721318427,22-30,36.697058870252434,25+,0.7379719030635531,0.6-1.0 ATR,11.341895220202005,2026-07-08,0.012765109740738289,0.014550750599794953,0.8772818730683332,0.022930084628699925,0.21442336779360086,0.75-1.0,1.8%+,0.20-0.40
2026,dukascopy,2026-07-09 03:15:00+00:00,2026-07,3,ASIA,V1 Legacy M15,-1,SHORT,-1.0166285924256278,-1.0,2.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,23.057939892400746,22-30,16.164375450548963,15-20,1.3482721571135303,1.0-1.5 ATR,9.093119616329712,2026-07-09,0.01266483883160017,0.01453990710997899,0.8710398722498076,0.02359984893875974,0.26340693810878585,0.75-1.0,1.8%+,0.20-0.40
2026,dukascopy,2026-07-09 09:15:00+00:00,2026-07,9,LONDON,Structural Frequency M15,-1,SHORT,-1.0408942857380818,-1.0,2.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,23.06314574836532,22-30,39.361330361631715,25+,0.47761669788823025,<0.6 ATR,8.06085720416191,2026-07-09,0.01266483883160017,0.01453990710997899,0.8710398722498076,0.02359984893875974,0.26340693810878585,0.75-1.0,1.8%+,0.20-0.40
2026,dukascopy,2026-07-10 02:30:00+00:00,2026-07,2,ASIA,Structural Portfolio MTF,1,LONG,-1.0233453221724462,-1.0,4.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,18.92998905400473,18-22,16.308366553113284,15-20,0.8625787851151546,0.6-1.0 ATR,7.315273814852764,2026-07-10,0.012998522897752376,0.014493816476639486,0.8968323090541984,0.02274506047005722,0.21705197570311874,0.75-1.0,1.8%+,0.20-0.40
2026,dukascopy,2026-07-10 08:15:00+00:00,2026-07,8,LONDON,M15-0591 MTF,-1,SHORT,-1.0518806183536527,-1.0,3.0,stop,0,0,False,False,False,False,NEUTRAL_MIX,MIXED,17.827266018123566,<18,24.027560993468356,20-25,0.9053924441378465,0.6-1.0 ATR,6.063668893579629,2026-07-10,0.012998522897752376,0.014493816476639486,0.8968323090541984,0.02274506047005722,0.21705197570311874,0.75-1.0,1.8%+,0.20-0.40
2026,dukascopy,2026-07-10 16:15:00+00:00,2026-07,16,NEW_YORK,Structural Frequency M15,1,LONG,-1.0208074399660108,-1.0,3.0,stop,1,1,True,True,True,False,STRONG_ALIGNED,TREND,18.304641956345964,18-22,25.42286642220696,25+,0.6656302904846552,0.6-1.0 ATR,10.125741115375456,2026-07-10,0.012998522897752376,0.014493816476639486,0.8968323090541984,0.02274506047005722,0.21705197570311874,0.75-1.0,1.8%+,0.20-0.40
2026,dukascopy,2026-07-13 13:45:00+00:00,2026-07,13,NEW_YORK,Outcome First M15,-1,SHORT,2.9701973107745268,3.0,3.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,24.630143677955548,22-30,17.869964590962493,15-20,1.4710776215790808,1.0-1.5 ATR,8.347622056012364,2026-07-13,0.012106619319251426,0.014520552485317684,0.8337574848817162,0.02085988132825468,0.12174702962500399,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-07-13 23:45:00+00:00,2026-07,23,OTHER,V1 Legacy M15,-1,SHORT,-1.0363300608529697,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,28.569349425150808,22-30,38.44739001262603,25+,0.6380491363113279,0.6-1.0 ATR,5.9713269451726125,2026-07-13,0.012106619319251426,0.014520552485317684,0.8337574848817162,0.02085988132825468,0.12174702962500399,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-07-15 02:00:00+00:00,2026-07,2,ASIA,M15-0591 MTF,-1,SHORT,-0.08298687726720633,-0.06156420552953955,4.0,time_exit,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,26.210537655543035,22-30,16.39269866699282,15-20,0.924533383575614,0.6-1.0 ATR,7.7228146942472415,2026-07-15,0.013180038581601517,0.014446177385654062,0.9123547516930051,0.022320447052623513,0.09077336444273489,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-07-15 19:15:00+00:00,2026-07,19,OTHER,Structural Portfolio MTF,-1,SHORT,1.689518123813265,1.708658230498917,3.0,time_exit,0,-1,False,True,False,False,NEUTRAL_MIX,MIXED,21.403929008366056,18-22,24.50197944639706,20-25,0.5986394024245383,<0.6 ATR,9.454773569992877,2026-07-15,0.013180038581601517,0.014446177385654062,0.9123547516930051,0.022320447052623513,0.09077336444273489,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-07-16 17:45:00+00:00,2026-07,17,OTHER,V1 Legacy M15,-1,SHORT,-1.0242968001519885,-1.0,3.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,18.003250635132858,18-22,28.912676675520153,25+,0.7969042990862871,0.6-1.0 ATR,10.86705142628697,2026-07-16,0.012866396536284354,0.014081443563152472,0.9137128930411947,0.022083993519975822,0.14460832185024883,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-07-17 11:00:00+00:00,2026-07,11,LONDON,Outcome First M15,-1,SHORT,2.9580994711516184,3.0,3.0,target,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,18.922954667293293,18-22,15.518086105538337,15-20,1.050348967921161,1.0-1.5 ATR,6.540683344124114,2026-07-17,0.012613508111832816,0.014212239560669962,0.887510237776925,0.02195094808060473,0.130300274224048,0.75-1.0,1.8%+,<0.20
2026,dukascopy,2026-07-20 22:45:00+00:00,2026-07,22,OTHER,V1 Legacy M15,-1,SHORT,-1.0549450883486728,-1.0,2.0,stop,-1,-1,True,True,True,False,STRONG_ALIGNED,TREND,19.532698047518007,18-22,15.030998168202668,15-20,1.3199296246055132,1.0-1.5 ATR,5.568478699912959,2026-07-20,0.011876973692143402,0.014256769185275188,0.8330761014501301,0.018684370447063607,0.017738771021645703,0.75-1.0,1.8%+,<0.20
