timestamp,open,high,low,close,volume
2020-01-21T13:10:00Z,1555.888,1556.025,1554.668,1555.125,0.4659
2020-01-21T13:15:00Z,1555.078,1555.108,1553.368,1554.225,0.6632
2020-01-21T13:20:00Z,1554.255,1555.645,1554.075,1554.785,0.6657
2020-01-21T13:25:00Z,1554.785,1555.025,1552.345,1552.345,0.6213
2020-01-21T13:30:00Z,1552.348,1554.735,1552.335,1554.145,0.7368
2020-01-21T13:35:00Z,1554.155,1554.708,1553.395,1554.665,0.6375
2020-01-21T13:40:00Z,1554.655,1555.208,1553.588,1554.938,0.4866
2020-01-21T13:45:00Z,1554.948,1555.075,1553.165,1553.185,0.4538
2020-01-21T13:50:00Z,1553.175,1553.595,1550.688,1551.808,0.6781
2020-01-21T13:55:00Z,1551.775,1553.528,1551.728,1553.238,0.546
2020-01-21T14:00:00Z,1553.235,1553.335,1551.775,1552.275,0.5503
2020-01-21T14:05:00Z,1552.275,1552.495,1550.798,1551.625,0.527
2020-01-21T14:10:00Z,1551.628,1551.738,1549.348,1550.115,0.4716
2020-01-21T14:15:00Z,1550.118,1550.825,1549.178,1549.685,0.6253
2020-01-21T14:20:00Z,1549.658,1550.335,1548.715,1548.948,0.6154
2020-01-21T14:25:00Z,1548.945,1549.538,1547.758,1548.075,0.677
2020-01-21T14:30:00Z,1548.068,1548.555,1546.238,1548.395,0.8091
2020-01-21T14:35:00Z,1548.385,1549.655,1548.045,1549.425,0.6619
2020-01-21T14:40:00Z,1549.415,1550.575,1549.145,1549.835,0.5996
2020-01-21T14:45:00Z,1549.838,1551.108,1549.738,1550.788,0.5589
2020-01-21T14:50:00Z,1550.868,1551.748,1550.405,1551.405,0.4335
2020-01-21T14:55:00Z,1551.398,1552.348,1550.998,1552.318,0.4266
2020-01-21T15:00:00Z,1552.348,1552.348,1550.868,1551.828,0.4567
2020-01-21T15:05:00Z,1551.835,1552.495,1551.645,1552.435,0.593
2020-01-21T15:10:00Z,1552.408,1552.658,1551.748,1552.638,0.2757
2020-01-21T15:15:00Z,1552.565,1556.025,1552.565,1556.005,0.8366
2020-01-21T15:20:00Z,1555.935,1556.668,1555.478,1556.318,0.3964
2020-01-21T15:25:00Z,1556.318,1556.678,1555.368,1555.578,0.5827
2020-01-21T15:30:00Z,1555.568,1556.568,1555.268,1555.765,0.4141
2020-01-21T15:35:00Z,1555.758,1556.648,1555.348,1556.325,0.3247
2020-01-21T15:40:00Z,1556.295,1557.248,1556.125,1557.015,0.1166
2020-01-21T15:45:00Z,1557.015,1557.448,1556.848,1557.028,0.5093
2020-01-21T15:50:00Z,1556.948,1557.948,1556.938,1557.848,0.6897
2020-01-21T15:55:00Z,1557.928,1558.498,1557.125,1558.475,0.6716
2020-01-21T16:00:00Z,1558.428,1558.685,1557.748,1558.628,0.454
2020-01-21T16:05:00Z,1558.605,1558.608,1557.508,1558.118,0.3788
2020-01-21T16:10:00Z,1558.118,1558.608,1557.308,1557.658,0.3267
2020-01-21T16:15:00Z,1557.668,1558.248,1556.435,1556.478,0.4611
2020-01-21T16:20:00Z,1556.478,1556.995,1556.098,1556.995,0.3472
2020-01-21T16:25:00Z,1556.995,1556.995,1556.475,1556.525,0.1654
2020-01-21T16:30:00Z,1556.495,1557.365,1556.475,1557.315,0.131
2020-01-21T16:35:00Z,1557.305,1557.635,1557.028,1557.055,0.1471
2020-01-21T16:40:00Z,1557.058,1557.295,1556.458,1557.295,0.1496
2020-01-21T16:45:00Z,1557.305,1558.338,1557.195,1558.088,0.1553
2020-01-21T16:50:00Z,1558.098,1558.148,1557.605,1557.955,0.1908
2020-01-21T16:55:00Z,1557.955,1557.975,1557.208,1557.208,0.121
2020-01-21T17:00:00Z,1557.208,1557.765,1557.208,1557.255,0.1686
2020-01-21T17:05:00Z,1557.275,1557.665,1557.185,1557.635,0.0901
2020-01-21T17:10:00Z,1557.625,1557.725,1557.325,1557.468,0.0597
2020-01-21T17:15:00Z,1557.445,1557.968,1557.225,1557.968,0.0826
2020-01-21T17:20:00Z,1557.925,1557.925,1557.508,1557.668,0.0809
2020-01-21T17:25:00Z,1557.608,1557.715,1557.395,1557.415,0.0834
2020-01-21T17:30:00Z,1557.418,1557.668,1557.128,1557.188,0.1618
2020-01-21T17:35:00Z,1557.198,1557.278,1556.968,1557.185,0.1297
2020-01-21T17:40:00Z,1557.188,1557.668,1557.188,1557.598,0.1621
2020-01-21T17:45:00Z,1557.578,1557.598,1557.008,1557.195,0.1097
2020-01-21T17:50:00Z,1557.198,1557.198,1556.815,1557.068,0.07
2020-01-21T17:55:00Z,1557.045,1557.208,1556.968,1557.008,0.0966
2020-01-21T18:00:00Z,1557.018,1557.068,1555.668,1555.748,0.1037
2020-01-21T18:05:00Z,1555.748,1555.868,1555.255,1555.368,0.1225
2020-01-21T18:10:00Z,1555.355,1555.488,1554.348,1555.355,0.1903
2020-01-21T18:15:00Z,1555.355,1557.618,1555.288,1557.535,0.2948
2020-01-21T18:20:00Z,1557.588,1559.045,1557.545,1558.015,0.6041
2020-01-21T18:25:00Z,1558.088,1558.665,1557.595,1557.895,0.2924
2020-01-21T18:30:00Z,1557.885,1559.095,1557.875,1558.785,0.3759
2020-01-21T18:35:00Z,1558.835,1559.945,1558.565,1558.825,0.3497
2020-01-21T18:40:00Z,1558.828,1559.255,1558.128,1558.425,0.3867
2020-01-21T18:45:00Z,1558.428,1558.665,1558.215,1558.585,0.2004
2020-01-21T18:50:00Z,1558.585,1559.215,1558.195,1558.985,0.3546
2020-01-21T18:55:00Z,1558.985,1559.198,1558.525,1558.605,0.5675
2020-01-21T19:00:00Z,1558.605,1558.998,1557.998,1558.098,0.837
2020-01-21T19:05:00Z,1557.958,1558.105,1557.315,1557.335,0.2868
2020-01-21T19:10:00Z,1557.335,1557.975,1557.085,1557.865,0.244
2020-01-21T19:15:00Z,1557.865,1558.005,1557.385,1557.775,0.1805
2020-01-21T19:20:00Z,1557.775,1558.535,1557.705,1558.305,0.2338
2020-01-21T19:25:00Z,1558.255,1558.615,1558.245,1558.425,0.2359
2020-01-21T19:30:00Z,1558.425,1558.435,1558.065,1558.335,0.2841
2020-01-21T19:35:00Z,1558.335,1558.625,1558.235,1558.325,0.2184
2020-01-21T19:40:00Z,1558.315,1558.385,1557.955,1558.135,0.2202
2020-01-21T19:45:00Z,1558.145,1558.555,1558.095,1558.245,0.2942
2020-01-21T19:50:00Z,1558.235,1558.465,1558.165,1558.235,0.242
2020-01-21T19:55:00Z,1558.235,1558.275,1557.815,1558.195,0.0978
2020-01-21T20:00:00Z,1558.205,1558.485,1557.565,1557.645,0.0511
2020-01-21T20:05:00Z,1557.655,1557.675,1556.865,1557.175,0.057
2020-01-21T20:10:00Z,1557.175,1557.295,1556.885,1557.078,0.1483
2020-01-21T20:15:00Z,1557.065,1557.498,1557.065,1557.368,0.1972
2020-01-21T20:20:00Z,1557.358,1557.635,1557.318,1557.578,0.2707
2020-01-21T20:25:00Z,1557.588,1558.118,1557.575,1557.875,0.0998
2020-01-21T20:30:00Z,1557.875,1558.178,1557.675,1557.955,0.0816
2020-01-21T20:35:00Z,1557.955,1557.955,1557.625,1557.745,0.1594
2020-01-21T20:40:00Z,1557.825,1558.095,1557.725,1558.065,0.2462
2020-01-21T20:45:00Z,1558.055,1558.505,1557.975,1558.505,0.2992
2020-01-21T20:50:00Z,1558.505,1559.115,1558.335,1558.985,0.2041
2020-01-21T20:55:00Z,1558.945,1558.945,1558.055,1558.158,0.1968
2020-01-21T21:00:00Z,1558.168,1559.215,1558.168,1559.195,0.1281
2020-01-21T21:05:00Z,1559.205,1559.565,1558.815,1558.848,0.0735
2020-01-21T21:10:00Z,1558.895,1559.315,1558.705,1559.235,0.0556
2020-01-21T21:15:00Z,1559.255,1559.255,1558.895,1558.975,0.0204
2020-01-21T21:20:00Z,1558.975,1558.975,1558.765,1558.875,0.0093
2020-01-21T21:25:00Z,1558.875,1558.875,1558.675,1558.765,0.023
2020-01-21T21:30:00Z,1558.748,1558.835,1558.255,1558.265,0.0179
2020-01-21T21:35:00Z,1558.245,1558.315,1557.848,1557.948,0.0655
2020-01-21T21:40:00Z,1557.978,1558.018,1557.708,1557.775,0.0424
2020-01-21T21:45:00Z,1557.808,1557.928,1557.718,1557.848,0.0466
2020-01-21T21:50:00Z,1557.848,1558.148,1557.785,1557.948,0.0513
2020-01-21T21:55:00Z,1557.958,1558.248,1557.698,1557.855,0.0477
2020-01-21T23:00:00Z,1558.638,1559.008,1557.385,1558.138,0.0904
2020-01-21T23:05:00Z,1558.148,1558.148,1557.408,1557.498,0.0174
2020-01-21T23:10:00Z,1557.535,1557.595,1557.355,1557.375,0.0322
2020-01-21T23:15:00Z,1557.275,1557.275,1556.678,1557.045,0.0423
2020-01-21T23:20:00Z,1557.055,1557.098,1556.758,1556.868,0.0463
2020-01-21T23:25:00Z,1556.875,1557.068,1556.835,1557.045,0.0183
2020-01-21T23:30:00Z,1557.045,1557.128,1556.738,1556.815,0.0389
2020-01-21T23:35:00Z,1556.738,1557.348,1556.738,1557.155,0.041
2020-01-21T23:40:00Z,1557.145,1557.145,1556.338,1556.398,0.0467
2020-01-21T23:45:00Z,1556.375,1556.435,1555.588,1555.698,0.0863
2020-01-21T23:50:00Z,1555.745,1556.168,1555.548,1555.878,0.0525
2020-01-21T23:55:00Z,1555.868,1556.565,1555.728,1556.525,0.0787
2020-01-22T00:00:00Z,1556.545,1556.895,1556.135,1556.635,0.1572
2020-01-22T00:05:00Z,1556.655,1556.905,1556.505,1556.825,0.1128
2020-01-22T00:10:00Z,1556.825,1557.045,1556.695,1556.745,0.0769
2020-01-22T00:15:00Z,1556.695,1556.805,1556.235,1556.395,0.0902
2020-01-22T00:20:00Z,1556.345,1556.505,1555.965,1556.275,0.1088
2020-01-22T00:25:00Z,1556.285,1556.565,1556.255,1556.285,0.0556
2020-01-22T00:30:00Z,1556.335,1556.605,1556.158,1556.605,0.0674
2020-01-22T00:35:00Z,1556.615,1556.895,1556.445,1556.878,0.0394
2020-01-22T00:40:00Z,1556.878,1557.275,1556.838,1556.915,0.0656
2020-01-22T00:45:00Z,1556.895,1557.135,1556.638,1557.125,0.0387
2020-01-22T00:50:00Z,1557.068,1557.495,1556.935,1556.935,0.0823
2020-01-22T00:55:00Z,1556.985,1556.995,1556.335,1556.585,0.0857
2020-01-22T01:00:00Z,1556.538,1556.538,1554.955,1555.948,0.342
2020-01-22T01:05:00Z,1555.948,1556.768,1555.448,1555.665,0.3733
2020-01-22T01:10:00Z,1555.658,1555.908,1555.418,1555.418,0.1448
2020-01-22T01:15:00Z,1555.418,1555.918,1554.358,1554.775,0.4146
2020-01-22T01:20:00Z,1554.745,1554.965,1552.968,1553.735,0.4037
2020-01-22T01:25:00Z,1553.735,1554.028,1552.988,1553.358,0.3236
2020-01-22T01:30:00Z,1553.368,1553.905,1553.028,1553.465,0.2377
2020-01-22T01:35:00Z,1553.465,1554.875,1553.385,1554.685,0.3125
2020-01-22T01:40:00Z,1554.665,1555.295,1554.648,1555.058,0.336
2020-01-22T01:45:00Z,1555.065,1555.148,1554.518,1555.148,0.1782
2020-01-22T01:50:00Z,1555.148,1555.658,1555.028,1555.128,0.1518
2020-01-22T01:55:00Z,1555.128,1555.298,1553.918,1554.625,0.2006
2020-01-22T02:00:00Z,1554.655,1554.665,1553.218,1553.445,0.2604
2020-01-22T02:05:00Z,1553.365,1553.608,1553.195,1553.398,0.2766
2020-01-22T02:10:00Z,1553.388,1553.935,1553.378,1553.795,0.1448
2020-01-22T02:15:00Z,1553.795,1554.065,1553.378,1553.388,0.1457
2020-01-22T02:20:00Z,1553.425,1553.455,1552.418,1552.775,0.2633
2020-01-22T02:25:00Z,1552.765,1552.945,1552.555,1552.865,0.1929
2020-01-22T02:30:00Z,1552.868,1553.675,1552.618,1553.155,0.1843
2020-01-22T02:35:00Z,1553.085,1553.495,1552.855,1553.155,0.1061
2020-01-22T02:40:00Z,1553.135,1553.545,1552.855,1553.155,0.1538
2020-01-22T02:45:00Z,1553.185,1553.495,1552.985,1552.985,0.1008
2020-01-22T02:50:00Z,1552.905,1552.995,1550.3,1550.725,0.3496
2020-01-22T02:55:00Z,1550.755,1551.545,1550.3,1551.155,0.3027
2020-01-22T03:00:00Z,1551.155,1551.285,1550.398,1551.195,0.2808
2020-01-22T03:05:00Z,1551.195,1551.485,1551.045,1551.265,0.0895
2020-01-22T03:10:00Z,1551.255,1551.475,1551.075,1551.245,0.0424
2020-01-22T03:15:00Z,1551.245,1551.445,1551.015,1551.355,0.0535
2020-01-22T03:20:00Z,1551.345,1551.445,1551.065,1551.425,0.0866
2020-01-22T03:25:00Z,1551.425,1551.875,1551.245,1551.665,0.1307
2020-01-22T03:30:00Z,1551.665,1552.108,1551.485,1551.605,0.1952
2020-01-22T03:35:00Z,1551.605,1552.095,1551.565,1551.955,0.0637
2020-01-22T03:40:00Z,1551.955,1551.965,1551.535,1551.655,0.0556
2020-01-22T03:45:00Z,1551.645,1551.965,1551.465,1551.755,0.0579
2020-01-22T03:50:00Z,1551.755,1552.185,1551.595,1552.165,0.079
2020-01-22T03:55:00Z,1552.185,1552.255,1551.955,1551.985,0.1324
2020-01-22T04:00:00Z,1551.985,1551.985,1551.325,1551.465,0.1158
2020-01-22T04:05:00Z,1551.465,1551.465,1550.815,1551.165,0.0506
2020-01-22T04:10:00Z,1551.165,1551.335,1551.155,1551.225,0.0453
2020-01-22T04:15:00Z,1551.225,1551.375,1550.955,1551.375,0.0459
2020-01-22T04:20:00Z,1551.385,1551.565,1551.265,1551.555,0.033
2020-01-22T04:25:00Z,1551.555,1551.848,1551.535,1551.778,0.0654
2020-01-22T04:30:00Z,1551.778,1552.028,1551.648,1551.838,0.1091
2020-01-22T04:35:00Z,1551.848,1551.955,1551.788,1551.865,0.0372
2020-01-22T04:40:00Z,1551.868,1552.065,1551.795,1551.915,0.0509
2020-01-22T04:45:00Z,1551.915,1552.515,1551.905,1552.505,0.0527
2020-01-22T04:50:00Z,1552.508,1552.875,1552.445,1552.665,0.1103
2020-01-22T04:55:00Z,1552.665,1552.935,1552.575,1552.935,0.095
2020-01-22T05:00:00Z,1552.925,1553.025,1552.545,1552.645,0.0558
2020-01-22T05:05:00Z,1552.655,1552.848,1552.548,1552.548,0.0429
2020-01-22T05:10:00Z,1552.545,1552.565,1552.338,1552.338,0.0469
2020-01-22T05:15:00Z,1552.338,1552.818,1552.338,1552.815,0.0566
2020-01-22T05:20:00Z,1552.815,1552.998,1552.758,1552.775,0.0663
2020-01-22T05:25:00Z,1552.805,1553.005,1552.718,1552.995,0.0672
2020-01-22T05:30:00Z,1553.005,1553.465,1552.935,1553.265,0.0613
2020-01-22T05:35:00Z,1553.255,1553.375,1552.955,1552.995,0.0555
2020-01-22T05:40:00Z,1552.995,1552.995,1552.345,1552.555,0.055
2020-01-22T05:45:00Z,1552.558,1552.558,1552.135,1552.335,0.0486
2020-01-22T05:50:00Z,1552.315,1552.315,1551.685,1551.735,0.0734
2020-01-22T05:55:00Z,1551.695,1551.885,1550.408,1550.885,0.1555
2020-01-22T06:00:00Z,1550.855,1551.405,1550.515,1550.905,0.1467
2020-01-22T06:05:00Z,1550.925,1551.405,1550.805,1551.335,0.1256
2020-01-22T06:10:00Z,1551.335,1551.655,1551.315,1551.315,0.1075
2020-01-22T06:15:00Z,1551.305,1551.625,1551.105,1551.535,0.0513
2020-01-22T06:20:00Z,1551.535,1551.815,1551.305,1551.678,0.0837
2020-01-22T06:25:00Z,1551.658,1552.245,1551.575,1552.105,0.0749
2020-01-22T06:30:00Z,1552.068,1552.215,1552.005,1552.115,0.0419
2020-01-22T06:35:00Z,1552.095,1552.918,1552.015,1552.715,0.0599
2020-01-22T06:40:00Z,1552.725,1553.025,1552.435,1552.515,0.072
2020-01-22T06:45:00Z,1552.525,1552.615,1552.335,1552.435,0.0697
2020-01-22T06:50:00Z,1552.435,1552.435,1551.648,1551.885,0.0891
2020-01-22T06:55:00Z,1551.885,1552.215,1551.845,1552.078,0.1161
2020-01-22T07:00:00Z,1552.065,1552.538,1551.838,1552.088,0.146
2020-01-22T07:05:00Z,1552.105,1552.475,1551.818,1551.905,0.097
2020-01-22T07:10:00Z,1551.905,1552.235,1551.485,1552.235,0.0757
2020-01-22T07:15:00Z,1552.235,1552.845,1552.075,1552.545,0.1079
2020-01-22T07:20:00Z,1552.565,1553.055,1552.565,1552.845,0.0717
2020-01-22T07:25:00Z,1552.885,1553.865,1552.875,1553.755,0.09
2020-01-22T07:30:00Z,1553.768,1553.785,1553.335,1553.515,0.1098
2020-01-22T07:35:00Z,1553.515,1554.675,1553.508,1554.525,0.1953
2020-01-22T07:40:00Z,1554.525,1554.635,1554.395,1554.395,0.1331
2020-01-22T07:45:00Z,1554.305,1554.785,1553.855,1554.785,0.1536
2020-01-22T07:50:00Z,1554.775,1554.775,1554.245,1554.575,0.0585
2020-01-22T07:55:00Z,1554.565,1554.785,1554.195,1554.265,0.0901
2020-01-22T08:00:00Z,1554.455,1554.665,1554.075,1554.265,0.1648
2020-01-22T08:05:00Z,1554.285,1554.995,1554.165,1554.625,0.2569
2020-01-22T08:10:00Z,1554.628,1554.645,1554.015,1554.625,0.2174
2020-01-22T08:15:00Z,1554.625,1554.945,1554.288,1554.355,0.1103
2020-01-22T08:20:00Z,1554.345,1554.575,1553.825,1554.045,0.161
2020-01-22T08:25:00Z,1554.035,1554.555,1553.985,1554.228,0.2261
2020-01-22T08:30:00Z,1554.248,1555.928,1554.238,1555.848,0.3616
2020-01-22T08:35:00Z,1555.845,1556.585,1555.745,1555.965,0.2191
2020-01-22T08:40:00Z,1555.955,1556.185,1555.835,1555.845,0.2703
2020-01-22T08:45:00Z,1555.835,1556.038,1555.615,1555.925,0.1232
2020-01-22T08:50:00Z,1555.935,1556.245,1555.865,1556.185,0.1245
2020-01-22T08:55:00Z,1556.185,1556.258,1556.065,1556.188,0.1077
2020-01-22T09:00:00Z,1556.188,1557.065,1556.105,1556.955,0.2725
2020-01-22T09:05:00Z,1556.955,1557.158,1556.708,1556.715,0.2208
2020-01-22T09:10:00Z,1556.708,1557.438,1556.445,1557.408,0.1506
2020-01-22T09:15:00Z,1557.408,1557.798,1557.388,1557.628,0.3895
2020-01-22T09:20:00Z,1557.628,1557.935,1557.475,1557.528,0.1938
2020-01-22T09:25:00Z,1557.528,1557.645,1557.238,1557.465,0.1198
2020-01-22T09:30:00Z,1557.465,1557.465,1556.545,1557.005,0.1338
2020-01-22T09:35:00Z,1557.038,1557.375,1556.578,1556.668,0.1523
2020-01-22T09:40:00Z,1556.678,1557.128,1556.655,1557.078,0.2378
2020-01-22T09:45:00Z,1557.068,1557.128,1556.858,1556.968,0.1758
2020-01-22T09:50:00Z,1556.978,1557.068,1556.488,1556.628,0.1389
2020-01-22T09:55:00Z,1556.628,1557.045,1556.545,1557.025,0.1887
2020-01-22T10:00:00Z,1557.025,1557.888,1557.015,1557.765,0.1384
2020-01-22T10:05:00Z,1557.745,1558.365,1557.615,1558.275,0.1258
2020-01-22T10:10:00Z,1558.275,1558.515,1558.125,1558.225,0.1381
2020-01-22T10:15:00Z,1558.228,1558.385,1557.888,1558.205,0.0968
2020-01-22T10:20:00Z,1558.205,1558.395,1557.875,1557.908,0.0778
2020-01-22T10:25:00Z,1557.905,1558.228,1557.895,1558.178,0.0714
2020-01-22T10:30:00Z,1558.195,1558.195,1557.825,1557.948,0.1047
2020-01-22T10:35:00Z,1557.968,1558.198,1557.868,1557.888,0.0895
2020-01-22T10:40:00Z,1557.878,1558.608,1557.808,1558.415,0.2231
2020-01-22T10:45:00Z,1558.405,1558.468,1558.228,1558.368,0.1091
2020-01-22T10:50:00Z,1558.385,1558.938,1558.385,1558.778,0.1827
2020-01-22T10:55:00Z,1558.798,1558.878,1558.278,1558.388,0.1444
2020-01-22T11:00:00Z,1558.398,1559.165,1558.378,1559.028,0.2044
2020-01-22T11:05:00Z,1559.038,1559.168,1558.968,1559.095,0.1149
2020-01-22T11:10:00Z,1559.078,1559.125,1558.375,1558.425,0.0793
2020-01-22T11:15:00Z,1558.425,1558.538,1557.915,1557.915,0.1542
2020-01-22T11:20:00Z,1557.888,1558.065,1557.825,1557.955,0.1347
2020-01-22T11:25:00Z,1557.955,1558.088,1557.695,1557.785,0.1212
2020-01-22T11:30:00Z,1557.785,1558.155,1557.665,1557.935,0.1465
2020-01-22T11:35:00Z,1557.935,1558.015,1557.745,1558.005,0.0697
2020-01-22T11:40:00Z,1558.005,1558.105,1556.668,1556.668,0.0685
2020-01-22T11:45:00Z,1556.565,1556.578,1555.575,1556.048,0.3877
2020-01-22T11:50:00Z,1556.058,1556.188,1555.698,1555.968,0.2583
2020-01-22T11:55:00Z,1555.965,1556.065,1555.525,1555.688,0.1401
2020-01-22T12:00:00Z,1555.688,1555.788,1555.088,1555.588,0.189
2020-01-22T12:05:00Z,1555.585,1556.105,1555.535,1555.995,0.1489
2020-01-22T12:10:00Z,1555.995,1556.245,1555.795,1555.988,0.1557
2020-01-22T12:15:00Z,1555.988,1556.145,1555.895,1556.125,0.1275
2020-01-22T12:20:00Z,1556.125,1556.135,1555.915,1555.935,0.1169
2020-01-22T12:25:00Z,1555.935,1556.005,1555.455,1556.005,0.1443
2020-01-22T12:30:00Z,1556.005,1556.035,1555.485,1555.485,0.1143
2020-01-22T12:35:00Z,1555.475,1555.665,1555.235,1555.555,0.144
2020-01-22T12:40:00Z,1555.535,1555.745,1555.455,1555.685,0.111
2020-01-22T12:45:00Z,1555.655,1555.795,1555.465,1555.745,0.0984
2020-01-22T12:50:00Z,1555.765,1555.765,1555.185,1555.565,0.1108
2020-01-22T12:55:00Z,1555.565,1556.105,1555.565,1556.065,0.1328
2020-01-22T13:00:00Z,1556.055,1556.185,1555.075,1555.858,0.3893
2020-01-22T13:05:00Z,1555.868,1556.278,1555.778,1556.045,0.3117
2020-01-22T13:10:00Z,1556.055,1556.268,1555.968,1556.108,0.1561
2020-01-22T13:15:00Z,1556.105,1556.168,1555.305,1555.305,0.1858
2020-01-22T13:20:00Z,1555.278,1557.028,1555.258,1557.028,0.203
2020-01-22T13:25:00Z,1556.975,1557.385,1556.558,1556.988,0.2377
2020-01-22T13:30:00Z,1556.995,1557.095,1554.525,1554.705,0.4586
2020-01-22T13:35:00Z,1554.705,1555.688,1554.555,1555.218,0.3982
2020-01-22T13:40:00Z,1555.228,1556.688,1555.188,1556.188,0.3715
2020-01-22T13:45:00Z,1556.188,1556.188,1555.328,1555.535,0.3038
2020-01-22T13:50:00Z,1555.545,1556.575,1555.325,1556.395,0.2792
2020-01-22T13:55:00Z,1556.395,1556.515,1554.865,1556.065,0.3669
2020-01-22T14:00:00Z,1556.088,1556.738,1555.855,1556.218,0.2256
2020-01-22T14:05:00Z,1556.208,1556.888,1556.118,1556.555,0.3833
2020-01-22T14:10:00Z,1556.545,1557.235,1556.505,1556.925,0.258
2020-01-22T14:15:00Z,1556.925,1557.578,1556.888,1557.488,0.2626
2020-01-22T14:20:00Z,1557.418,1557.648,1556.088,1557.508,0.2962
2020-01-22T14:25:00Z,1557.518,1557.995,1557.385,1557.938,0.356
2020-01-22T14:30:00Z,1557.925,1558.255,1556.415,1556.598,0.7305
2020-01-22T14:35:00Z,1556.608,1557.808,1556.248,1557.748,0.4883
2020-01-22T14:40:00Z,1557.798,1557.918,1557.008,1557.318,0.5671
2020-01-22T14:45:00Z,1557.315,1558.125,1557.035,1557.448,0.4289
2020-01-22T14:50:00Z,1557.448,1558.815,1557.398,1558.748,0.3875
2020-01-22T14:55:00Z,1558.755,1558.955,1557.858,1557.968,0.4445
2020-01-22T15:00:00Z,1557.968,1558.018,1556.048,1556.348,0.8598
2020-01-22T15:05:00Z,1556.328,1557.248,1555.548,1555.948,0.5299
2020-01-22T15:10:00Z,1555.948,1556.265,1555.235,1555.855,0.362
2020-01-22T15:15:00Z,1555.835,1556.205,1555.015,1555.045,0.3166
2020-01-22T15:20:00Z,1555.035,1555.945,1555.005,1555.545,0.2199
2020-01-22T15:25:00Z,1555.508,1556.105,1555.045,1555.615,0.3488
2020-01-22T15:30:00Z,1555.565,1555.705,1554.855,1555.265,0.2794
2020-01-22T15:35:00Z,1555.265,1555.575,1555.025,1555.155,0.208
2020-01-22T15:40:00Z,1555.115,1555.395,1554.825,1555.055,0.3027
2020-01-22T15:45:00Z,1555.055,1556.055,1554.975,1555.945,0.2548
2020-01-22T15:50:00Z,1555.955,1556.415,1555.655,1556.285,0.218
2020-01-22T15:55:00Z,1556.285,1557.105,1556.105,1557.035,0.2411
2020-01-22T16:00:00Z,1557.005,1557.468,1556.435,1557.035,0.2445
2020-01-22T16:05:00Z,1557.025,1557.475,1556.795,1557.155,0.338
2020-01-22T16:10:00Z,1557.155,1557.745,1557.085,1557.525,0.2873
2020-01-22T16:15:00Z,1557.525,1558.045,1557.405,1557.638,0.1949
2020-01-22T16:20:00Z,1557.635,1558.118,1557.155,1557.198,0.206
2020-01-22T16:25:00Z,1557.208,1557.298,1556.878,1557.198,0.2492
2020-01-22T16:30:00Z,1557.165,1557.165,1556.398,1556.405,0.4483
2020-01-22T16:35:00Z,1556.405,1556.848,1556.398,1556.425,0.1776
2020-01-22T16:40:00Z,1556.445,1556.498,1555.765,1555.798,0.1939
2020-01-22T16:45:00Z,1555.798,1556.298,1555.725,1556.265,0.1381
2020-01-22T16:50:00Z,1556.298,1556.368,1555.365,1555.538,0.3428
2020-01-22T16:55:00Z,1555.558,1556.065,1555.448,1556.065,0.2858
2020-01-22T17:00:00Z,1556.065,1556.668,1555.955,1556.648,0.2364
2020-01-22T17:05:00Z,1556.658,1556.925,1556.615,1556.748,0.1303
2020-01-22T17:10:00Z,1556.748,1557.108,1556.668,1557.048,0.2114
2020-01-22T17:15:00Z,1557.028,1557.538,1556.928,1557.338,0.3659
2020-01-22T17:20:00Z,1557.328,1557.615,1557.225,1557.255,0.1784
2020-01-22T17:25:00Z,1557.265,1557.845,1557.265,1557.615,0.1377
2020-01-22T17:30:00Z,1557.615,1557.725,1557.468,1557.495,0.3266
2020-01-22T17:35:00Z,1557.495,1558.025,1557.475,1557.998,0.1258
2020-01-22T17:40:00Z,1558.015,1558.098,1557.568,1557.685,0.2448
2020-01-22T17:45:00Z,1557.685,1557.725,1557.475,1557.645,0.3021
2020-01-22T17:50:00Z,1557.645,1557.735,1557.295,1557.305,0.2453
2020-01-22T17:55:00Z,1557.315,1557.805,1557.305,1557.715,0.1696
2020-01-22T18:00:00Z,1557.715,1558.048,1557.578,1558.015,0.1941
2020-01-22T18:05:00Z,1558.015,1558.058,1557.855,1557.965,0.1199
2020-01-22T18:10:00Z,1557.978,1558.428,1557.648,1557.858,0.1586
2020-01-22T18:15:00Z,1557.855,1557.948,1556.948,1557.048,0.2782
2020-01-22T18:20:00Z,1556.975,1557.128,1556.745,1556.788,0.3115
2020-01-22T18:25:00Z,1556.798,1557.028,1556.768,1556.975,0.152
2020-01-22T18:30:00Z,1556.985,1557.135,1556.835,1556.925,0.1357
2020-01-22T18:35:00Z,1556.905,1556.935,1556.705,1556.825,0.1247
2020-01-22T18:40:00Z,1556.815,1557.085,1556.645,1556.725,0.1472
2020-01-22T18:45:00Z,1556.728,1557.115,1556.695,1557.075,0.1492
2020-01-22T18:50:00Z,1557.095,1557.405,1557.035,1557.225,0.1265
2020-01-22T18:55:00Z,1557.215,1557.245,1557.035,1557.115,0.0998
2020-01-22T19:00:00Z,1557.115,1557.135,1556.505,1556.635,0.1835
2020-01-22T19:05:00Z,1556.628,1556.755,1556.275,1556.415,0.0944
2020-01-22T19:10:00Z,1556.405,1556.905,1556.395,1556.805,0.1802
2020-01-22T19:15:00Z,1556.785,1557.585,1556.675,1557.478,0.1942
