candidate,trades,trades_per_30d,min_month_trades,end_rm,lowest_rm,max_drawdown_pct,params
M15-0331,930,38.16689466484268,15,21.281760506484286,3.9992942438046115,97.96822132505496,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0643,731,30.0,11,20.95614194458028,6.087687144554575,96.22792644129389,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 20, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0613,777,31.887824897400822,12,20.92560770851621,4.14245391352766,97.45495857547864,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 20, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0005,750,30.779753761969904,16,20.816420483268352,2.3062567900010844,98.49333429121342,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0427,656,26.922024623803008,8,20.793919483236763,6.412384812288011,96.63002028360839,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.5, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0323,640,26.265389876880985,14,20.74316663733966,4.338430825734921,96.57127287552133,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0607,584,23.9671682626539,10,20.690609969643553,9.683715324244615,94.80474552582156,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 20, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0328,517,21.21751025991792,8,20.47264959972306,6.029707457310614,95.94134666490662,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0377,750,30.779753761969904,12,19.942888881803732,2.6003435793839254,97.91942296152361,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0421,651,26.716826265389876,8,19.770339716767015,5.619426680800463,97.04675335520136,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.5, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0336,503,20.64295485636115,8,19.454576976504676,6.774449207642684,95.77414152852096,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0375,777,31.887824897400822,12,19.3823796366816,1.3613474280282654,98.83207166122959,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0137,639,26.22435020519836,8,19.251661016100726,7.637117902562584,95.1469673585373,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.5, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0637,727,29.835841313269494,11,19.02762690844161,4.824518077785672,97.01061558477204,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 20, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0601,583,23.926128590971274,10,19.01241290815594,8.898277745300701,95.22612801792974,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 20, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0334,521,21.38166894664843,8,18.563363648265266,6.263982620832997,95.78365382814937,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0667,700,28.72777017783858,10,18.550110068742715,6.233640853623431,96.13749010419234,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 20, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0011,752,30.861833105335158,16,18.433246105506182,2.1638880859538427,98.58634303391818,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0349,871,35.745554035567714,13,18.398413166856404,3.8240639064114226,98.11476522283432,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0651,499,20.478796169630645,8,17.969933628835985,5.8954092515670515,95.78140949853918,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 20, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0631,547,22.448700410396718,9,17.64185370326105,9.63456668175192,95.07890827205874,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 20, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0325,925,37.96169630642955,15,17.591836338737203,3.0470644543177503,98.4519867251437,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0143,643,26.388508891928865,8,17.43943018490773,7.297247422992961,95.36293921497118,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.5, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0381,781,32.05198358413133,12,17.429770202761105,1.3281859518023345,98.86052158300733,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0341,606,24.870041039671683,11,17.221118567025528,2.630917658883,98.22408070577036,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0101,499,20.478796169630645,8,17.151307056900105,9.044212440940356,94.0031663416355,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.5, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0107,499,20.478796169630645,8,17.151307056900105,9.044212440940356,94.0031663416355,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.5, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0383,755,30.98495212038304,12,16.925490798893122,2.3943590573232534,98.08423451576542,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0657,500,20.51983584131327,8,16.86062256961471,5.5314767620833765,96.0418294418876,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 20, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0661,696,28.56361149110807,10,16.843013109569377,4.940187015955797,96.93894440113947,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 20, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0015,989,40.588235294117645,18,16.57214797485142,0.8123022891379148,99.54145036381121,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0039,953,39.11080711354309,17,16.356529978104,1.18827970580814,99.1870448897315,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0029,717,29.425444596443228,15,16.307308787708607,3.0541071022964337,98.00476752548035,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0625,546,22.40766073871409,9,16.210938564101582,8.853115505699382,95.47805366647962,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 20, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0042,565,23.187414500683996,9,16.13762221391734,5.414812807301017,96.69845919024749,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0403,674,27.660738714090286,8,16.117834177422605,4.9017324761867025,97.4239320465808,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.5, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0326,539,22.120383036935703,8,15.776283961611245,8.068323178839131,96.40702736211529,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0113,656,26.922024623803008,9,15.43798816234627,4.901892034725259,96.70806232782859,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.5, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0397,669,27.455540355677154,8,15.324434503223431,4.295582231129602,97.74248966449134,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.5, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0347,608,24.952120383036934,11,15.249553448117293,2.3297162318801448,98.42739737889306,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0332,543,22.284541723666212,8,15.119478095312687,8.859047987557291,96.05490306827537,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0043,1037,42.55813953488372,18,14.999698769033145,2.633646196232119,98.7442861041135,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0306,526,21.58686730506156,8,14.95327051169337,5.023889750825358,97.40191629256401,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0021,993,40.752393980848154,18,14.886350581171548,0.7916486196184966,99.55310948723205,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0315,657,26.963064295485637,13,14.703969171230176,1.723843437799954,98.77478809570111,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0045,957,39.2749658002736,17,14.692666268428075,1.1580664013910855,99.20771515793844,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0048,569,23.351573187414502,9,14.617291544818881,5.619303580431643,96.57377627751626,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0035,719,29.507523939808483,15,14.440361465792252,2.86557247247526,98.12793623024118,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0295,737,30.24623803009576,14,14.117328123475907,6.798056884798584,97.23170745979873,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0119,660,27.086183310533517,9,13.984752615761568,4.683745815445141,96.85456162895613,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.5, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0065,857,35.17099863201094,16,13.820191738152289,2.022207400555192,98.74220005003133,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0321,658,27.004103967168263,13,13.796271015354982,1.6174279868909474,98.85042227128578,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0304,545,22.366621067031463,8,13.77812761315282,4.681365242337836,97.59490322187345,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0003,772,31.682626538987687,15,13.654476487319032,0.661859615411502,99.59416467178079,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0379,837,34.35020519835842,12,13.601342699615385,4.207420624944092,97.8442438730679,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0312,530,21.751025991792066,8,13.558723646752618,5.219085388627992,97.30097167962653,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 4.0}"
M15-0289,736,30.20519835841313,14,12.97228413455373,6.246672507797001,97.45624121753326,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.5, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0302,568,23.310533515731873,8,12.92865969000447,6.8865078005462,97.20563353780759,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.5, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0009,773,31.723666210670313,15,12.811565094983434,0.6210020248275419,99.61921749763509,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 2, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0310,549,22.53077975376197,8,12.49317495663194,4.863252608420082,97.50145682418801,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 3.0}"
M15-0308,572,23.47469220246238,8,12.390407491423636,7.561410434293501,96.9317755331976,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 12, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0067,973,39.93160054719562,16,12.331649570449235,2.4180862039804714,98.74427049100096,"{""body_min"": 0.65, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0019,1076,44.158686730506155,19,12.101299607458563,1.8854533297479612,99.08059568323723,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.0, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""ALL"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
M15-0044,619,25.403556771545826,9,12.013436991124237,6.912915709369619,97.05552344171105,"{""body_min"": 0.55, ""breakout_buffer_atr"": 0.1, ""impulse_atr"": 1.2, ""lookback"": 8, ""max_hold_bars"": 40, ""max_risk_atr"": 2.8, ""min_risk_atr"": 0.35, ""pullback_bars"": 4, ""retrace_max"": 0.67, ""session"": ""PRIMARY"", ""stop_buffer_atr"": 0.12, ""target_r"": 2.0}"
