signal_i,signal_time,entry_i,entry_time,direction,entry,stop,risk,target,target_r,impulse_i,impulse_time,broken_level,risk_atr,exit_time,gross_r,net_r,reason,pnl_rm,balance_rm
20847,2026-08-19 14:30:00+00:00,20848,2026-08-19 14:30:00+00:00,1,4485.835,4453.16410275152,32.67089724848029,4583.847691745441,3.0,20846,2026-08-19 14:00:00+00:00,4465.925,2.2650146756306264,2026-08-20 01:45:00+00:00,0.23139860354928146,0.21766823377742384,time_exit,1.8967029414443093,176.17136934809864
20888,2026-08-20 01:45:00+00:00,20889,2026-08-20 01:45:00+00:00,-1,4493.545,4510.871430794248,17.326430794248154,4441.565707617256,3.0,20886,2026-08-20 01:00:00+00:00,4494.235,1.9137635883641797,2026-08-20 12:00:00+00:00,1.5398439711459349,1.5139093452939,time_exit,13.335374121465494,189.50674346956413
20945,2026-08-20 16:00:00+00:00,20946,2026-08-20 16:00:00+00:00,1,4521.465,4497.240235400703,24.224764599297487,4594.139293797893,3.0,20941,2026-08-20 14:45:00+00:00,4501.045,2.2803988701260254,2026-08-21 03:15:00+00:00,0.44045835641719716,0.42179371684364636,time_exit,3.9966376847481433,193.50338115431228
20999,2026-08-21 06:30:00+00:00,21000,2026-08-21 06:30:00+00:00,1,4555.215,4540.311747728543,14.90325227145695,4599.924756814371,3.0,20997,2026-08-21 05:45:00+00:00,4547.875,1.6509453242776406,2026-08-21 09:15:00+00:00,3.0,2.9694347588229166,target,28.72978329746871,222.233164451781
21077,2026-08-24 03:00:00+00:00,21078,2026-08-24 03:00:00+00:00,1,4643.315,4625.4545644347345,17.860435565265107,4696.896306695795,3.0,21074,2026-08-24 02:00:00+00:00,4640.505,1.2174556741065676,2026-08-24 13:15:00+00:00,1.8722947644700485,1.8462969942419232,time_exit,20.515421177409713,242.7485856291907
21160,2026-08-25 00:45:00+00:00,21161,2026-08-25 00:45:00+00:00,1,4693.425,4673.8184480588,19.60655194120045,4752.2446558236015,3.0,21158,2026-08-25 00:00:00+00:00,4682.795,2.126232077629852,2026-08-25 01:15:00+00:00,-1.0,-1.023938043844096,stop,-12.427975595753727,230.32061003343696
21168,2026-08-25 02:45:00+00:00,21169,2026-08-25 02:45:00+00:00,-1,4630.325,4662.736931752107,32.41193175210719,4533.089204743678,3.0,21166,2026-08-25 02:00:00+00:00,4646.755,2.660474269503645,2026-08-25 13:00:00+00:00,-0.31840126281056,-0.33268712838442843,time_exit,-3.8312351179886965,226.48937491544828
21279,2026-08-26 07:30:00+00:00,21280,2026-08-26 07:30:00+00:00,-1,4631.125,4640.008509033553,8.88350903355331,4604.47447289934,3.0,21275,2026-08-26 06:15:00+00:00,4635.085,1.2203893068974236,2026-08-26 13:30:00+00:00,3.0,2.947868291882092,target,33.383042338072265,259.87241725352055
21336,2026-08-26 22:45:00+00:00,21337,2026-08-26 22:45:00+00:00,1,4610.595,4601.106425785957,9.488574214043183,4639.06072264213,3.0,21335,2026-08-26 22:15:00+00:00,4606.575,1.1635590733384749,2026-08-27 01:00:00+00:00,-1.0,-1.0485910200625956,stop,-13.624994154700081,246.24742309882046
21381,2026-08-27 10:00:00+00:00,21382,2026-08-27 10:00:00+00:00,-1,4580.325,4599.970090721111,19.645090721111046,4521.389727836667,3.0,21380,2026-08-27 09:30:00+00:00,4593.285,2.345470749076958,2026-08-27 12:00:00+00:00,-1.0,-1.0233153670045305,stop,-12.59943860711447,233.64798449170598
21463,2026-08-28 07:30:00+00:00,21464,2026-08-28 07:30:00+00:00,1,4607.195,4586.868991363838,20.326008636161532,4668.173025908484,3.0,21461,2026-08-28 06:45:00+00:00,4590.015,2.400689275195732,2026-08-28 14:15:00+00:00,-1.0,-1.0226665012421743,stop,-11.947198341120938,221.70078615058503
21499,2026-08-28 16:30:00+00:00,21500,2026-08-28 16:30:00+00:00,-1,4480.765,4531.741801262077,50.97680126207706,4327.834596213769,3.0,21498,2026-08-28 16:00:00+00:00,4523.835,2.4598733500478067,2026-08-31 03:45:00+00:00,1.142480472648387,1.1336906606376962,time_exit,12.567005535747668,234.2677916863327
21583,2026-08-31 14:30:00+00:00,21584,2026-08-31 14:30:00+00:00,-1,4419.915,4434.698305122152,14.783305122152342,4375.565084633543,3.0,21581,2026-08-31 13:45:00+00:00,4431.685,1.5119652860656156,2026-08-31 14:45:00+00:00,-1.0,-1.0298980164684344,stop,-12.063596699009723,222.20419498732298
21608,2026-08-31 20:45:00+00:00,21609,2026-08-31 20:45:00+00:00,1,4447.965,4440.385798752368,7.579201247632227,4470.702603742897,3.0,21605,2026-08-31 19:45:00+00:00,4445.205,0.9384058800360204,2026-09-01 01:30:00+00:00,-1.0,-1.0586864612071036,stop,-11.76222864282511,210.44196634449787
21716,2026-09-02 01:45:00+00:00,21717,2026-09-02 01:45:00+00:00,-1,4308.805,4332.183594225443,23.378594225442612,4238.6692173236725,3.0,21713,2026-09-02 00:45:00+00:00,4315.445,2.650147941132776,2026-09-02 11:45:00+00:00,-1.0,-1.0184305564246066,stop,-10.716026443965767,199.7259399005321
21765,2026-09-02 14:00:00+00:00,21766,2026-09-02 14:00:00+00:00,1,4384.845,4355.4087415132335,29.436258486766747,4473.1537754603005,3.0,21764,2026-09-02 13:30:00+00:00,4358.175,2.643463860768702,2026-09-03 01:15:00+00:00,0.5472842279613092,0.5323881602359519,time_exit,5.31658628475203,205.04252618528412
21806,2026-09-03 01:15:00+00:00,21807,2026-09-03 01:15:00+00:00,1,4400.915,4384.637626257346,16.277373742654163,4449.747121227962,3.0,21805,2026-09-03 00:45:00+00:00,4392.785,2.5790237225190755,2026-09-03 11:30:00+00:00,2.039026720448559,2.0119897114716894,time_exit,20.627172654947806,225.66969884023192
21994,2026-09-07 02:15:00+00:00,21995,2026-09-07 02:15:00+00:00,-1,4403.335,4417.566656261581,14.23165626158061,4360.640031215258,3.0,21990,2026-09-07 01:00:00+00:00,4409.465,1.5788738179113428,2026-09-07 02:45:00+00:00,-1.0,-1.0309404254787065,stop,-11.632600767000014,214.0370980732319
22069,2026-09-08 00:30:00+00:00,22070,2026-09-08 00:30:00+00:00,1,4421.105,4409.895967006409,11.209032993590881,4454.732098980772,3.0,22066,2026-09-07 23:30:00+00:00,4417.065,2.0104897248955815,2026-09-08 06:15:00+00:00,-1.0,-1.039442340856057,stop,-11.123961112563881,202.91313696066803
22095,2026-09-08 07:00:00+00:00,22096,2026-09-08 07:00:00+00:00,-1,4403.605,4412.397439843834,8.792439843834472,4377.227680468496,3.0,22093,2026-09-08 06:15:00+00:00,4408.375,1.0121378106373646,2026-09-08 13:15:00+00:00,-1.0,-1.0500839935013937,stop,-10.653791859677678,192.25934510099034
22174,2026-09-09 03:45:00+00:00,22175,2026-09-09 03:45:00+00:00,1,4378.245,4371.804843272291,6.440156727709109,4397.565470183127,3.0,22171,2026-09-09 02:45:00+00:00,4377.945,0.7726977041838982,2026-09-09 04:15:00+00:00,-1.0,-1.0679835163197562,stop,-10.26649057131446,181.9928545296759
22183,2026-09-09 06:00:00+00:00,22184,2026-09-09 06:00:00+00:00,1,4398.655,4383.0797078442465,15.575292155753232,4445.380876467259,3.0,22182,2026-09-09 05:30:00+00:00,4388.365,2.160004625331821,2026-09-09 15:15:00+00:00,-1.0,-1.0282412359011528,stop,-9.356627883338634,172.63622664633726
22275,2026-09-10 06:00:00+00:00,22276,2026-09-10 06:00:00+00:00,1,4430.748,4416.414995169562,14.333004830437858,4473.747014491313,3.0,22274,2026-09-10 05:30:00+00:00,4420.945,1.992990675126207,2026-09-10 06:15:00+00:00,-1.0,-1.0309129038357034,stop,-8.898645685960709,163.73758096037656
22287,2026-09-10 09:00:00+00:00,22288,2026-09-10 09:00:00+00:00,-1,4394.565,4406.784749606916,12.219749606916594,4357.90575117925,3.0,22286,2026-09-10 08:30:00+00:00,4403.745,1.5168042917630715,2026-09-10 12:45:00+00:00,3.0,2.9640371927300984,target,24.26621399071059,188.00379495108714
22371,2026-09-11 07:00:00+00:00,22372,2026-09-11 07:00:00+00:00,1,4352.948,4344.484640270046,8.46335972995439,4378.3380791898635,3.0,22368,2026-09-11 06:00:00+00:00,4351.768,0.8390920008828201,2026-09-11 07:45:00+00:00,-1.0,-1.0514328604584016,stop,-9.883668395122818,178.12012655596433
22396,2026-09-11 13:15:00+00:00,22397,2026-09-11 13:15:00+00:00,1,4389.168,4350.484698936071,38.68330106392841,4505.217903191785,3.0,22395,2026-09-11 12:45:00+00:00,4362.225,2.684319245791737,2026-09-11 18:15:00+00:00,-1.0,-1.011346415324655,stop,-9.00705757447742,169.11306898148692
22418,2026-09-11 18:45:00+00:00,22419,2026-09-11 18:45:00+00:00,-1,4346.935,4361.267546252075,14.33254625207428,4303.937361243778,3.0,22416,2026-09-11 18:00:00+00:00,4351.798,1.235079659067997,2026-09-14 06:00:00+00:00,0.6827816793951582,0.6524525604546149,time_exit,5.516912743165452,174.62998172465237
22469,2026-09-14 08:30:00+00:00,22470,2026-09-14 08:30:00+00:00,-1,4310.368,4322.890271532738,12.52227153273725,4272.801185401789,3.0,22467,2026-09-14 07:45:00+00:00,4315.495,1.4514767733971545,2026-09-14 13:00:00+00:00,3.0,2.9655783857686577,target,25.89394496549024,200.52392669014262
22559,2026-09-15 08:00:00+00:00,22560,2026-09-15 08:00:00+00:00,-1,4280.745,4293.694641301269,12.949641301269367,4241.896076096192,3.0,22558,2026-09-15 07:30:00+00:00,4285.825,1.8289564711972026,2026-09-15 13:00:00+00:00,-1.0,-1.0330568615794817,stop,-10.357630918905642,190.16629577123697
